["port1","TOP"]
["port2","TOP"]
["port3","LEFT"]
["port4","RIGHT"]
("port1","mode 1",1,"port1",1,"transmission")
(23, 3)
1.9673880056250000e+14 9.3801206394349779e-01 4.3860129723709036e+01
1.9736336818333331e+14 9.3622729149391248e-01 4.6766606166550176e+01
1.9798793580416666e+14 9.3350794186067798e-01 4.9672205709781558e+01
1.9861250342500000e+14 9.2994603703691381e-01 5.2576908829162939e+01
1.9923707104583331e+14 9.2558642416252335e-01 5.5480736168440046e+01
1.9986163866666666e+14 9.2052952578088021e-01 5.8383677204906363e+01
("port2","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 5.9848513646294998e-01 2.5923958091694232e+00
1.8799485387083331e+14 5.6749266306152657e-01 -4.3776242093488743e-01
1.8861942149166662e+14 5.3735114750074409e-01 -3.4642707383638545e+00
1.8924398911249997e+14 5.0835989379423518e-01 -6.4867791337878291e+00
1.8986855673333331e+14 4.8075559139781093e-01 -9.5048679350981295e+00
1.9049312435416662e+14 4.5481245767293410e-01 -1.2518087301020156e+01
1.9111769197499997e+14 4.3081940078122316e-01 -1.5526104460419656e+01
1.9174225959583331e+14 4.0906106993955965e-01 -1.8528718245154010e+01
1.9236682721666666e+14 3.8982723967805544e-01 -2.1525967654663198e+01
1.9299139483749997e+14 3.7338455420573896e-01 -2.4518254756045007e+01
1.9359660086208747e+14 3.6028890308536810e-01 -2.7608558503995418e+01
1.9361596245833331e+14 3.5991731055872900e-01 -2.7506357063294157e+01
1.9363532405457916e+14 3.5954868356834796e-01 -2.7404152522876803e+01
1.9424053007916666e+14 3.4954355725755448e-01 -3.0491264003046197e+01
1.9486509769999997e+14 3.4239117263039176e-01 -3.3474285776447410e+01
1.9548966532083331e+14 3.3853451752921054e-01 -3.6457222743221713e+01
1.9611423294166666e+14 3.3790622190147085e-01 -3.9442160609656831e+01
1.9673880056250000e+14 3.4027679822236501e-01 -4.2431075925837376e+01
1.9736336818333331e+14 3.4531212399810418e-01 -4.5425467700041125e+01
1.9798793580416666e+14 3.5265357913451301e-01 -4.8426311179467525e+01
1.9861250342500000e+14 3.6195051590451355e-01 -5.1434152042901729e+01
1.9923707104583331e+14 3.7289230897028158e-01 -5.4449212067544721e+01
1.9986163866666666e+14 3.8518195155576779e-01 -5.7471511331752410e+01
("port2","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.1314868618958413e-03 3.1401135791771226e+00
1.8799485387083331e+14 2.9130329684756199e-03 2.8729093918918838e+00
1.8861942149166662e+14 4.1997327645069606e-03 3.0379967549278879e+00
1.8924398911249997e+14 4.4620978085370532e-03 3.7303341590976946e+00
1.8986855673333331e+14 3.8461131531389975e-03 4.7330023081486470e+00
1.9049312435416662e+14 4.4920413125296389e-03 5.8751909139622107e+00
1.9111769197499997e+14 7.2426345186362064e-03 6.7466006715822351e+00
1.9174225959583331e+14 1.1324542607575523e-02 7.4634527295728237e+00
1.9236682721666666e+14 1.5216223730466355e-02 8.1886762315948367e+00
1.9299139483749997e+14 1.6756660550647222e-02 8.9421925954624264e+00
1.9359660086208747e+14 1.4807333754587836e-02 9.6889827759588432e+00
1.9361596245833331e+14 1.4686826979598205e-02 9.7128775045825542e+00
1.9363532405457916e+14 1.4562995335290135e-02 9.7367545982556933e+00
1.9424053007916666e+14 9.3439095931722883e-03 1.0457913721889598e+01
1.9486509769999997e+14 2.9630159865633521e-03 1.0885009950180009e+01
1.9548966532083331e+14 3.4399711972402983e-03 9.5781827345695554e+00
1.9611423294166666e+14 5.8749374089117025e-03 1.0124873727939452e+01
1.9673880056250000e+14 5.3069863459441645e-03 1.0726698017634664e+01
1.9736336818333331e+14 3.4081332226876212e-03 1.0898138031617783e+01
1.9798793580416666e+14 3.9338820388489775e-03 1.0695168204151535e+01
1.9861250342500000e+14 4.8978243930448548e-03 1.1010294045176147e+01
1.9923707104583331e+14 4.0683744580041923e-03 1.1219358213251484e+01
1.9986163866666666e+14 4.9401349110873580e-03 1.0906478673179638e+01
("port2","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.9438611245128521e-01 -2.9702506473523198e+00
1.8799485387083331e+14 8.1721660858263323e-01 -5.3236309702025718e-02
1.8861942149166662e+14 8.3769436592733626e-01 2.8632762827276363e+00
1.8924398911249997e+14 8.5592949211310765e-01 5.7792849434288893e+00
1.8986855673333331e+14 8.7205195790472056e-01 8.6947027606005971e+00
1.9049312435416662e+14 8.8613085822527038e-01 1.1609497909357835e+01
1.9111769197499997e+14 8.9827771934449374e-01 1.4523640626607538e+01
1.9174225959583331e+14 9.0860172859193944e-01 1.7437113701687998e+01
1.9236682721666666e+14 9.1720605149037582e-01 2.0349874126285432e+01
1.9299139483749997e+14 9.2419998646356749e-01 2.3261942284897803e+01
1.9359660086208747e+14 9.2956939514354464e-01 2.6083018748243777e+01
1.9361596245833331e+14 9.2971886578964102e-01 2.6173258767149932e+01
1.9363532405457916e+14 9.2986692617513178e-01 2.6263498066199755e+01
1.9424053007916666e+14 9.3380950848272526e-01 2.9083815645210564e+01
1.9486509769999997e+14 9.3658446217596270e-01 3.1993609023680516e+01
1.9548966532083331e+14 9.3809669247201877e-01 3.4902616525088959e+01
1.9611423294166666e+14 9.3845230707292404e-01 3.7810820595224726e+01
1.9673880056250000e+14 9.3769833478673192e-01 4.0718174566291978e+01
1.9736336818333331e+14 9.3593030055863247e-01 4.3624674282494148e+01
1.9798793580416666e+14 9.3322626572532441e-01 4.6530297359359039e+01
1.9861250342500000e+14 9.2967825540879734e-01 4.9435023280613329e+01
1.9923707104583331e+14 9.2533011408295829e-01 5.2338871947836431e+01
1.9986163866666666e+14 9.2028122877550611e-01 5.5241834050966972e+01
("port2","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0635876432866395e-04 -1.5387306466089865e+00
1.8799485387083331e+14 3.3019831757090233e-04 -1.9347515283415245e-01
1.8861942149166662e+14 2.5722051706789209e-04 1.0292962923101796e+00
1.8924398911249997e+14 2.2857135437711354e-04 2.6491037515308768e+00
1.8986855673333331e+14 2.0621860245619789e-04 4.2900756681713155e+00
1.9049312435416662e+14 2.6791952692948597e-04 5.6837793160298329e+00
1.9111769197499997e+14 3.0708561799963169e-04 7.1315623378416682e+00
1.9174225959583331e+14 3.0216941482748993e-04 8.2697446597179542e+00
1.9236682721666666e+14 3.4725292763394117e-04 9.5342718833926554e+00
1.9299139483749997e+14 2.7388583393371421e-04 1.0907502030042762e+01
1.9359660086208747e+14 2.3206725376584446e-04 1.1969567753765228e+01
1.9361596245833331e+14 2.3268458228859336e-04 1.2008915660245579e+01
1.9363532405457916e+14 2.3334294211637964e-04 1.2049023781169327e+01
1.9424053007916666e+14 2.3415796257894730e-04 1.3614463891407652e+01
1.9486509769999997e+14 1.7628086570572530e-04 1.5316210685231010e+01
1.9548966532083331e+14 1.9463216351222866e-04 1.6555383078850618e+01
1.9611423294166666e+14 2.6282971375197350e-04 1.8070745255614494e+01
1.9673880056250000e+14 2.3876503279500062e-04 1.9445719915547308e+01
1.9736336818333331e+14 2.5196605238276090e-04 2.0550712344337157e+01
1.9798793580416666e+14 2.5336136791244575e-04 2.1944357983233424e+01
1.9861250342500000e+14 1.9198391790536845e-04 2.3233944512182308e+01
1.9923707104583331e+14 1.8024264821229406e-04 2.4485178963708421e+01
1.9986163866666666e+14 1.6210509195182127e-04 2.6054665579913248e+01
("port3","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0553446501448074e-04 1.6657933722247633e+00
1.8799485387083331e+14 3.4744684130393657e-04 3.0037001463141619e+00
1.8861942149166662e+14 2.9059214766435139e-04 4.2093388213766536e+00
1.8924398911249997e+14 2.5739671761983022e-04 5.7224195945175742e+00
1.8986855673333331e+14 2.0884728334199943e-04 7.2561316040974653e+00
1.9049312435416662e+14 2.4882901102493688e-04 8.7115680851789641e+00
1.9111769197499997e+14 2.7663719431102803e-04 1.0263608221735362e+01
1.9174225959583331e+14 2.7527071696658954e-04 1.1459908690460635e+01
1.9236682721666666e+14 3.3588277565863158e-04 1.2742687926031540e+01
1.9299139483749997e+14 2.8846073759117421e-04 1.4119730689149101e+01
1.9359660086208747e+14 2.5649964598941402e-04 1.5168100584943677e+01
1.9361596245833331e+14 2.5724664016528220e-04 1.5205312109591793e+01
1.9363532405457916e+14 2.5802907722741680e-04 1.5243143405824718e+01
1.9424053007916666e+14 2.5447971128917985e-04 1.6685876488819034e+01
1.9486509769999997e+14 1.7318951816699100e-04 1.8247876739123754e+01
1.9548966532083331e+14 1.7311517661959175e-04 1.9563576625222797e+01
1.9611423294166666e+14 2.2166902556388455e-04 2.1234286616035476e+01
1.9673880056250000e+14 2.1140649197854365e-04 2.2684353621227775e+01
1.9736336818333331e+14 2.4180185827755215e-04 2.3833783155024008e+01
1.9798793580416666e+14 2.5444588499226595e-04 2.5209402832164635e+01
1.9861250342500000e+14 2.0912403961087170e-04 2.6443872617936432e+01
1.9923707104583331e+14 2.0058674967038503e-04 2.7701560729972087e+01
1.9986163866666666e+14 1.6997736481209481e-04 2.9187628642205937e+01
("port3","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.9516473959189382e-01 -2.9694249565637754e+00
1.8799485387083331e+14 8.1797345616432160e-01 -5.2446956794234924e-02
1.8861942149166662e+14 8.3841562285331561e-01 2.8640428185697502e+00
1.8924398911249997e+14 8.5663596278054810e-01 5.7800096742434999e+00
1.8986855673333331e+14 8.7273337780474924e-01 8.6953849704789814e+00
1.9049312435416662e+14 8.8678290981911922e-01 1.1610139266784309e+01
1.9111769197499997e+14 8.9889398153112854e-01 1.4524255489109411e+01
1.9174225959583331e+14 9.0917567952610789e-01 1.7437694452741827e+01
1.9236682721666666e+14 9.1772596522436456e-01 2.0350437321002989e+01
1.9299139483749997e+14 9.2468846775729496e-01 2.3262474869862309e+01
1.9359660086208747e+14 9.3003482839223084e-01 2.6083518230495578e+01
1.9361596245833331e+14 9.3018376527634561e-01 2.6173756608288166e+01
1.9363532405457916e+14 9.3033133164347059e-01 2.6263994252577074e+01
1.9424053007916666e+14 9.3426711517867667e-01 2.9084271655067496e+01
1.9486509769999997e+14 9.3701647256299470e-01 3.1994023101232855e+01
1.9548966532083331e+14 9.3850370749502676e-01 3.4902993895616333e+01
1.9611423294166666e+14 9.3880963117000316e-01 3.7811169347574257e+01
1.9673880056250000e+14 9.3802387142178967e-01 4.0718511787237929e+01
1.9736336818333331e+14 9.3623556937883712e-01 4.3624996276704849e+01
1.9798793580416666e+14 9.3352911013796347e-01 4.6530595033896063e+01
1.9861250342500000e+14 9.2995709437203211e-01 4.9435292928286820e+01
1.9923707104583331e+14 9.2560085409162351e-01 5.2339105273094567e+01
1.9986163866666666e+14 9.2053211750237318e-01 5.5242035848421729e+01
("port3","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 2.9773422817558270e-03 -2.5788753402823921e+00
1.8799485387083331e+14 2.7076018740439674e-03 -2.5591175514981641e+00
1.8861942149166662e+14 2.4055031959435472e-03 -2.5279731690237326e+00
1.8924398911249997e+14 2.1983027117308722e-03 -2.4816588364722909e+00
1.8986855673333331e+14 1.9267199453040155e-03 -2.4329192305503518e+00
1.9049312435416662e+14 1.7075963718879870e-03 -2.3569339589198472e+00
1.9111769197499997e+14 1.4835637405947312e-03 -2.2691584137583587e+00
1.9174225959583331e+14 1.2661552562951161e-03 -2.1840934069148377e+00
1.9236682721666666e+14 1.1145133603620431e-03 -2.0256496883265642e+00
1.9299139483749997e+14 9.7067710109795496e-04 -1.9064992571253550e+00
1.9359660086208747e+14 9.0233100327115606e-04 -1.6414518328011436e+00
1.9361596245833331e+14 8.9787889509081523e-04 -1.6333303274367368e+00
1.9363532405457916e+14 8.9344377037726594e-04 -1.6254530534027574e+00
1.9424053007916666e+14 8.5390759385352852e-04 -1.4240064175283271e+00
1.9486509769999997e+14 8.5001040479467922e-04 -1.1169488244184334e+00
1.9548966532083331e+14 9.0424551718220995e-04 -9.1055967956516737e-01
1.9611423294166666e+14 9.6095270312306200e-04 -7.2860577069193311e-01
1.9673880056250000e+14 1.0948831096961875e-03 -5.8935923619936503e-01
1.9736336818333331e+14 1.2261722508329033e-03 -5.0011475710705910e-01
1.9798793580416666e+14 1.3715319678133588e-03 -3.8194716200456758e-01
1.9861250342500000e+14 1.5297924593819258e-03 -3.1732054057543146e-01
1.9923707104583331e+14 1.6120485822192767e-03 -2.4723771193889049e-01
1.9986163866666666e+14 1.7759194042684771e-03 -2.1021701433359966e-01
("port3","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 5.9890442701927604e-01 -2.2484448940465347e+00
1.8799485387083331e+14 5.6795804548614059e-01 3.3248585732945285e-01
1.8861942149166662e+14 5.3786297600741317e-01 2.9088213998354888e+00
1.8924398911249997e+14 5.0885287079021957e-01 5.4800867689221464e+00
1.8986855673333331e+14 4.8123064755503153e-01 8.0457819804618129e+00
1.9049312435416662e+14 4.5528393407787499e-01 1.0605393688701831e+01
1.9111769197499997e+14 4.3128083276740109e-01 1.3158483479858811e+01
1.9174225959583331e+14 4.0949806429220820e-01 1.5704856581874228e+01
1.9236682721666666e+14 3.9023433221436188e-01 1.8244472802113002e+01
1.9299139483749997e+14 3.7375256824538300e-01 2.0777603933897758e+01
1.9359660086208747e+14 3.6064905744644954e-01 2.3226616480973806e+01
1.9361596245833331e+14 3.6027820200320337e-01 2.3304885186883673e+01
1.9363532405457916e+14 3.5991037829302791e-01 2.3383149352102635e+01
1.9424053007916666e+14 3.4996777839481991e-01 2.5827459749303355e+01
1.9486509769999997e+14 3.4293199833393895e-01 2.8346821709040235e+01
1.9548966532083331e+14 3.3914828684911241e-01 3.0864716393130038e+01
1.9611423294166666e+14 3.3851159273634179e-01 3.3383032941433832e+01
1.9673880056250000e+14 3.4081564475732201e-01 3.5903515055882970e+01
1.9736336818333331e+14 3.4579508179110768e-01 3.8427614523609648e+01
1.9798793580416666e+14 3.5311996915421889e-01 4.0956368357914464e+01
1.9861250342500000e+14 3.6245176012077662e-01 4.3490407040796995e+01
1.9923707104583331e+14 3.7344466568076595e-01 4.6029997717033801e+01
1.9986163866666666e+14 3.8579117183781442e-01 4.8575066167899692e+01
("port4","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 7.9516518367073197e-01 1.7216777704218975e-01
1.8799485387083331e+14 8.1797373643927329e-01 3.0891457666610580e+00
1.8861942149166662e+14 8.3841601893192852e-01 6.0056356481440512e+00
1.8924398911249997e+14 8.5663625807402921e-01 8.9216021315574725e+00
1.8986855673333331e+14 8.7273368093639869e-01 1.1836977632126228e+01
1.9049312435416662e+14 8.8678338718239891e-01 1.4751731748392915e+01
1.9111769197499997e+14 8.9889426724920252e-01 1.7665847961952917e+01
1.9174225959583331e+14 9.0917598551774637e-01 2.0579287201157051e+01
1.9236682721666666e+14 9.1772613670809988e-01 2.3492029461933519e+01
1.9299139483749997e+14 9.2468872182052042e-01 2.6404067358303053e+01
1.9359660086208747e+14 9.3003519338584650e-01 2.9225110489234531e+01
1.9361596245833331e+14 9.3018413764071151e-01 2.9315348879696359e+01
1.9363532405457916e+14 9.3033170987070590e-01 2.9405586537565039e+01
1.9424053007916666e+14 9.3426725461253146e-01 3.2225863979039943e+01
1.9486509769999997e+14 9.3701673377082850e-01 3.5135615542676398e+01
1.9548966532083331e+14 9.3850390487093405e-01 3.8044586105110895e+01
1.9611423294166666e+14 9.3880965765495361e-01 4.0952761802056173e+01
1.9673880056250000e+14 9.3802402520118211e-01 4.3860104087185967e+01
1.9736336818333331e+14 9.3623543903922490e-01 4.6766588531451283e+01
1.9798793580416666e+14 9.3352906201307873e-01 4.9672187407691681e+01
1.9861250342500000e+14 9.2995694649720095e-01 5.2576884975066811e+01
1.9923707104583331e+14 9.2560066141969688e-01 5.5480697386373194e+01
1.9986163866666666e+14 9.2053217074026839e-01 5.8383627919231564e+01
("port4","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0551221525036724e-04 -1.4758161270900507e+00
1.8799485387083331e+14 3.4742993175949384e-04 -1.3784866070880541e-01
1.8861942149166662e+14 2.9057426353405595e-04 1.0676668082303669e+00
1.8924398911249997e+14 2.5742723205101584e-04 2.5807924553251405e+00
1.8986855673333331e+14 2.0885770063906701e-04 4.1146215207029035e+00
1.9049312435416662e+14 2.4884066745158435e-04 5.5700060572381318e+00
1.9111769197499997e+14 2.7662833908193593e-04 7.1221937224847656e+00
1.9174225959583331e+14 2.7519876424751888e-04 8.3182192049008297e+00
1.9236682721666666e+14 3.3592176198242609e-04 9.6009334387323815e+00
1.9299139483749997e+14 2.8846999121154662e-04 1.0978315420274846e+01
1.9359660086208747e+14 2.5644440983895882e-04 1.2026359018404088e+01
1.9361596245833331e+14 2.5719363214973817e-04 1.2063557375811520e+01
1.9363532405457916e+14 2.5797849743435945e-04 1.2101376394497153e+01
1.9424053007916666e+14 2.5451264236651895e-04 1.3544102444762549e+01
1.9486509769999997e+14 1.7320252991131504e-04 1.5106215067991188e+01
1.9548966532083331e+14 1.7317143213705567e-04 1.6421755191054029e+01
1.9611423294166666e+14 2.2175816267654036e-04 1.8092954004815461e+01
1.9673880056250000e+14 2.1134089931260498e-04 1.9543221894638467e+01
1.9736336818333331e+14 2.4173410905247884e-04 2.0691884778848081e+01
1.9798793580416666e+14 2.5449286214306933e-04 2.2067669956567844e+01
1.9861250342500000e+14 2.0914041027492977e-04 2.3302451754857231e+01
1.9923707104583331e+14 2.0056544810539168e-04 2.4560101033180977e+01
1.9986163866666666e+14 1.6994731914261031e-04 2.6045969763105518e+01
("port4","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 5.9838425184516353e-01 -2.2492191689142520e+00
1.8799485387083331e+14 5.6749318442301477e-01 3.3174364366054510e-01
1.8861942149166662e+14 5.3745073703101520e-01 2.9081109992421381e+00
1.8924398911249997e+14 5.0848824353624378e-01 5.4794039064983071e+00
1.8986855673333331e+14 4.8090770194133919e-01 8.0451258654139295e+00
1.9049312435416662e+14 4.5499872047411222e-01 1.0604767187111257e+01
1.9111769197499997e+14 4.3103081133036303e-01 1.3157887008922890e+01
1.9174225959583331e+14 4.0927868537141604e-01 1.5704287338740762e+01
1.9236682721666666e+14 3.9003982353697586e-01 1.8243932619412281e+01
1.9299139483749997e+14 3.7357975668042864e-01 2.0777096345772122e+01
1.9359660086208747e+14 3.6049483940638422e-01 2.3226137371877172e+01
1.9361596245833331e+14 3.6012452987565702e-01 2.3304406915733743e+01
1.9363532405457916e+14 3.5975724778900287e-01 2.3382671915301476e+01
1.9424053007916666e+14 3.4982925545600491e-01 2.5827006460338737e+01
1.9486509769999997e+14 3.4280521879981340e-01 2.8346392837506162e+01
1.9548966532083331e+14 3.3903154024430465e-01 3.0864312724630828e+01
1.9611423294166666e+14 3.3840385143349261e-01 3.3382653558720264e+01
1.9673880056250000e+14 3.4071472206909842e-01 3.5903160059765185e+01
1.9736336818333331e+14 3.4569878516770691e-01 3.8427286805393791e+01
1.9798793580416666e+14 3.5302693480688935e-01 4.0956066723497216e+01
1.9861250342500000e+14 3.6235982193589811e-01 4.3490127186187308e+01
1.9923707104583331e+14 3.7335201094478265e-01 4.6029738315596390e+01
1.9986163866666666e+14 3.8569746263701477e-01 4.8574827534831996e+01
("port4","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.5169348990338727e-03 -2.6822489625646786e+00
1.8799485387083331e+14 3.2064186833659896e-03 -2.6666666472401075e+00
1.8861942149166662e+14 2.8604193642415309e-03 -2.6433819177615732e+00
1.8924398911249997e+14 2.6091856983684542e-03 -2.6057429145173927e+00
1.8986855673333331e+14 2.2950506548968814e-03 -2.5694773869690466e+00
1.9049312435416662e+14 2.0310617487546757e-03 -2.5113646115160653e+00
1.9111769197499997e+14 1.7604881160758986e-03 -2.4453053156827642e+00
1.9174225959583331e+14 1.5026463320879273e-03 -2.3867717184407788e+00
1.9236682721666666e+14 1.2935171843652738e-03 -2.2631945219943979e+00
1.9299139483749997e+14 1.1065082619271837e-03 -2.1733293297653677e+00
1.9359660086208747e+14 9.5976853559307971e-04 -1.9417171438467378e+00
1.9361596245833331e+14 9.5316620740338491e-04 -1.9350318018135373e+00
1.9363532405457916e+14 9.4665071655126466e-04 -1.9285491344409866e+00
1.9424053007916666e+14 8.4874821208473776e-04 -1.7274405525457861e+00
1.9486509769999997e+14 7.6829462375804401e-04 -1.3936319209990569e+00
1.9548966532083331e+14 7.8087656899404189e-04 -1.1218817986290430e+00
1.9611423294166666e+14 8.1337994116962296e-04 -8.7981568868298443e-01
1.9673880056250000e+14 9.3834215767194516e-04 -6.8224016732250925e-01
1.9736336818333331e+14 1.0708368693669403e-03 -5.5762686047543808e-01
1.9798793580416666e+14 1.2182722100562622e-03 -4.0942548147485769e-01
1.9861250342500000e+14 1.3826684340656678e-03 -3.2760452455653716e-01
1.9923707104583331e+14 1.4707290781467764e-03 -2.4414320492251201e-01
1.9986163866666666e+14 1.6399040036055147e-03 -1.9911376548173806e-01
