["port1","TOP"]
["port2","TOP"]
["port3","LEFT"]
["port4","RIGHT"]
("port1","mode 1",1,"port1",1,"transmission")
(23, 3)
1.9049312435416662e+14 3.7668711454508321e-03 5.8783732999344229e+00
1.9111769197499997e+14 6.5861531730719118e-03 6.7368616237554848e+00
1.9174225959583331e+14 1.0856308734272043e-02 7.4488865840055309e+00
1.9236682721666666e+14 1.4978370661644485e-02 8.1755917353091263e+00
1.9299139483749997e+14 1.6793181590818461e-02 8.9352615033170224e+00
1.9359660086208747e+14 1.5046079750728669e-02 9.6897628942694531e+00
1.9361596245833331e+14 1.4931675096982448e-02 9.7139672183776007e+00
1.9363532405457916e+14 1.4813915078161254e-02 9.7381646691554664e+00
1.9424053007916666e+14 9.7257036209788088e-03 1.0480299656734431e+01
1.9486509769999997e+14 3.1887845995867033e-03 1.1036158274297005e+01
1.9548966532083331e+14 2.9911908759257797e-03 9.4967621809765905e+00
1.9611423294166666e+14 5.7561532200156359e-03 1.0050406100740634e+01
1.9673880056250000e+14 5.5317011740217683e-03 1.0663785808632769e+01
1.9736336818333331e+14 3.8496407557488239e-03 1.0933518203410948e+01
1.9798793580416666e+14 3.8229042435502488e-03 1.0819958265312193e+01
1.9861250342500000e+14 4.4083577504092555e-03 1.1045903648709592e+01
1.9923707104583331e+14 3.7594000818819812e-03 1.1113568999777348e+01
1.9986163866666666e+14 5.4045664727446858e-03 1.0847415401052004e+01
("port2","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7064415721057864e-01 2.5621877335377889e+00
1.8799485387083331e+14 4.2035072456109485e-01 -3.8648816227340399e-01
1.8861942149166662e+14 4.6731779493990666e-01 -3.3356399924166498e+00
1.8924398911249997e+14 5.1155500002461685e-01 -6.2853944525567735e+00
1.8986855673333331e+14 5.5304703373858510e-01 -9.2358023301956447e+00
1.9049312435416662e+14 5.9181660128085645e-01 -1.2186890010423998e+01
1.9111769197499997e+14 6.2789421121010724e-01 -1.5138685127443775e+01
1.9174225959583331e+14 6.6134364369875054e-01 -1.8091196706551798e+01
1.9236682721666666e+14 6.9224544090633522e-01 -2.1044477992263765e+01
1.9299139483749997e+14 7.2066362769765413e-01 -2.3998574708237641e+01
1.9359660086208747e+14 7.4589823965848412e-01 -2.7056668499236693e+01
1.9361596245833331e+14 7.4666919796018516e-01 -2.6953504991990673e+01
1.9363532405457916e+14 7.4743791903075307e-01 -2.6850342287738663e+01
1.9424053007916666e+14 7.7035243593620906e-01 -2.9909283230290992e+01
1.9486509769999997e+14 7.9180173626824268e-01 -3.2865942837822381e+01
1.9548966532083331e+14 8.1109770833265449e-01 -3.5823488991430125e+01
1.9611423294166666e+14 8.2835023032717559e-01 -3.8781936124156523e+01
1.9673880056250000e+14 8.4364592823345796e-01 -4.1741320679138141e+01
1.9736336818333331e+14 8.5706978594272620e-01 -4.4701648094100385e+01
1.9798793580416666e+14 8.6872242767735075e-01 -4.7662934121353508e+01
1.9861250342500000e+14 8.7869478428902814e-01 -5.0625205216668824e+01
1.9923707104583331e+14 8.8706781187150974e-01 -5.3588475995431821e+01
1.9986163866666666e+14 8.9393504028012849e-01 -5.6552754281234257e+01
("port2","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7649981394595119e-04 -1.5050287675464749e+00
1.8799485387083331e+14 3.4049611782839572e-04 -2.6858052001428862e-01
1.8861942149166662e+14 2.6633351590942857e-04 1.1197872239919737e+00
1.8924398911249997e+14 2.1316496668707423e-04 2.6086039381803952e+00
1.8986855673333331e+14 2.2687875556300086e-04 4.2400037476205998e+00
1.9049312435416662e+14 2.5856417412736360e-04 5.7456081599751858e+00
1.9111769197499997e+14 2.9908045074797618e-04 7.0354551499171585e+00
1.9174225959583331e+14 3.2708700109952048e-04 8.3189966602863876e+00
1.9236682721666666e+14 3.1287581543184867e-04 9.5496126469431992e+00
1.9299139483749997e+14 2.9221234501958210e-04 1.0797040378049944e+01
1.9359660086208747e+14 2.4509869585295069e-04 1.2113847126737895e+01
1.9361596245833331e+14 2.4332017549681556e-04 1.2156663788595198e+01
1.9363532405457916e+14 2.4155045855035900e-04 1.2199501461126120e+01
1.9424053007916666e+14 2.0138954466700847e-04 1.3576292352935726e+01
1.9486509769999997e+14 1.9612693599145104e-04 1.5156917049407722e+01
1.9548966532083331e+14 2.0664805641071386e-04 1.6687281367584067e+01
1.9611423294166666e+14 2.3584536024747938e-04 1.8040647977879772e+01
1.9673880056250000e+14 2.5638762876728787e-04 1.9375069530893999e+01
1.9736336818333331e+14 2.4950773566737781e-04 2.0627974820756677e+01
1.9798793580416666e+14 2.4086407125694433e-04 2.1892758666886625e+01
1.9861250342500000e+14 2.0639781989554638e-04 2.3220413825189247e+01
1.9923707104583331e+14 1.7558280039690492e-04 2.4537534140000901e+01
1.9986163866666666e+14 1.5614913006166151e-04 2.6003832985610046e+01
("port3","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7851938893253994e-04 1.6928130741090002e+00
1.8799485387083331e+14 3.5670820495113198e-04 2.9372210451656664e+00
1.8861942149166662e+14 2.9684600547395822e-04 4.2846315797979484e+00
1.8924398911249997e+14 2.4366980981928703e-04 5.6795101994366153e+00
1.8986855673333331e+14 2.3154935615106765e-04 7.2349827162235210e+00
1.9049312435416662e+14 2.3762356714529200e-04 8.7774477139297851e+00
1.9111769197499997e+14 2.6951778206121460e-04 1.0156176614320247e+01
1.9174225959583331e+14 3.0125655976086008e-04 1.1502063378794290e+01
1.9236682721666666e+14 3.0468194778160369e-04 1.2765255923927555e+01
1.9299139483749997e+14 3.0188744245232747e-04 1.4016608412140560e+01
1.9359660086208747e+14 2.6875049788459255e-04 1.5281590142337889e+01
1.9361596245833331e+14 2.6729268794128540e-04 1.5321908292963208e+01
1.9363532405457916e+14 2.6583114034336368e-04 1.5362205407752375e+01
1.9424053007916666e+14 2.2611661342226145e-04 1.6643209030488215e+01
1.9486509769999997e+14 1.9662402062218878e-04 1.8134937810611820e+01
1.9548966532083331e+14 1.7884866731104489e-04 1.9707593871188422e+01
1.9611423294166666e+14 1.9851282103028927e-04 2.1189972156520746e+01
1.9673880056250000e+14 2.2770292895201114e-04 2.2613624311538402e+01
1.9736336818333331e+14 2.3840178989316678e-04 2.3901978182243766e+01
1.9798793580416666e+14 2.4442981244911731e-04 2.5156751016186583e+01
1.9861250342500000e+14 2.2117482825024173e-04 2.6449426066640331e+01
1.9923707104583331e+14 1.9228552319578893e-04 2.7730532591869508e+01
1.9986163866666666e+14 1.6960118394319064e-04 2.9136423482679188e+01
("port3","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7100185552427989e-01 2.5630278792836556e+00
1.8799485387083331e+14 4.2073123613216123e-01 -3.8565822095644531e-01
1.8861942149166662e+14 4.6772749044097128e-01 -3.3348398441504772e+00
1.8924398911249997e+14 5.1198473477768214e-01 -6.2846598567875525e+00
1.8986855673333331e+14 5.5348153866917060e-01 -9.2351235638802898e+00
1.9049312435416662e+14 5.9224983284106547e-01 -1.2186253967685978e+01
1.9111769197499997e+14 6.2831586163260922e-01 -1.5138079829146232e+01
1.9174225959583331e+14 6.6175157864275158e-01 -1.8090599797689219e+01
1.9236682721666666e+14 6.9264751128958579e-01 -2.1043900536375467e+01
1.9299139483749997e+14 7.2105735408305338e-01 -2.3998044157346232e+01
1.9359660086208747e+14 7.4628282500551524e-01 -2.7056190059614206e+01
1.9361596245833331e+14 7.4705327750858963e-01 -2.6953028328209253e+01
1.9363532405457916e+14 7.4782148194591924e-01 -2.6849867406300930e+01
1.9424053007916666e+14 7.7071532110121377e-01 -2.9908856096188124e+01
1.9486509769999997e+14 7.9213449208343512e-01 -3.2865531204783359e+01
1.9548966532083331e+14 8.1142047684448204e-01 -3.5823078844094454e+01
1.9611423294166666e+14 8.2867007883115917e-01 -3.8781548106934565e+01
1.9673880056250000e+14 8.4395555536137323e-01 -4.1740974174034797e+01
1.9736336818333331e+14 8.5735804731115428e-01 -4.4701344621540009e+01
1.9798793580416666e+14 8.6898630491067974e-01 -4.7662654787365234e+01
1.9861250342500000e+14 8.7893660665350049e-01 -5.0624938991388099e+01
1.9923707104583331e+14 8.8730349679505294e-01 -5.3588225029607138e+01
1.9986163866666666e+14 8.9417684653058460e-01 -5.6552527813559585e+01
("port3","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 2.9738953561656966e-03 -2.5789545257761088e+00
1.8799485387083331e+14 2.7013311668176495e-03 -2.5589023039984902e+00
1.8861942149166662e+14 2.4146848481702613e-03 -2.5269011854455896e+00
1.8924398911249997e+14 2.1875062516768370e-03 -2.4822315506505981e+00
1.8986855673333331e+14 1.9315236533869714e-03 -2.4332489156348389e+00
1.9049312435416662e+14 1.7052101332157962e-03 -2.3525855215054965e+00
1.9111769197499997e+14 1.4797614300929628e-03 -2.2784078572051549e+00
1.9174225959583331e+14 1.2690152746524458e-03 -2.1671022719303039e+00
1.9236682721666666e+14 1.1088256690374332e-03 -2.0474202665970638e+00
1.9299139483749997e+14 9.7117279831151332e-04 -1.8797791669745478e+00
1.9359660086208747e+14 8.9764238620807120e-04 -1.6647544683168620e+00
1.9361596245833331e+14 8.9538028147782573e-04 -1.6567731817580191e+00
1.9363532405457916e+14 8.9311914872052412e-04 -1.6487909433461680e+00
1.9424053007916666e+14 8.5047403818985844e-04 -1.4040137561311559e+00
1.9486509769999997e+14 8.5284701235432644e-04 -1.1268959187386351e+00
1.9548966532083331e+14 8.9645644203518624e-04 -9.0704491174916591e-01
1.9611423294166666e+14 9.6675522270234682e-04 -7.2309873410955550e-01
1.9673880056250000e+14 1.0905448835202820e-03 -5.9774638476010666e-01
1.9736336818333331e+14 1.2224070981302427e-03 -4.8922036140555919e-01
1.9798793580416666e+14 1.3816214125945748e-03 -3.9036855337499221e-01
1.9861250342500000e+14 1.5109758030489358e-03 -3.1207972759606950e-01
1.9923707104583331e+14 1.6345181579638913e-03 -2.4799909742330450e-01
1.9986163866666666e+14 1.7528361594325961e-03 -2.1404294021100226e-01
("port3","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.2399512987083576e-01 -2.7274113631008348e+00
1.8799485387083331e+14 9.0278632048394869e-01 2.9189119245114853e-01
1.8861942149166662e+14 8.7967707616796909e-01 3.3096748316103306e+00
1.8924398911249997e+14 8.5498056214126850e-01 6.3257773805007904e+00
1.8986855673333331e+14 8.2901938288537869e-01 9.3399766825099828e+00
1.9049312435416662e+14 8.0204544611981465e-01 1.2352046001688270e+01
1.9111769197499997e+14 7.7432996897499395e-01 1.5361812822769046e+01
1.9174225959583331e+14 7.4616517165491325e-01 1.8369037043403168e+01
1.9236682721666666e+14 7.1778408670669447e-01 2.1373455448913774e+01
1.9299139483749997e+14 6.8942753707498361e-01 2.4374843271897308e+01
1.9359660086208747e+14 6.6220827793162129e-01 2.7280043504427660e+01
1.9361596245833331e+14 6.6134413501895040e-01 2.7372932205391617e+01
1.9363532405457916e+14 6.6048046231510527e-01 2.7465817487891922e+01
1.9424053007916666e+14 6.3375731520883893e-01 3.0367456945053831e+01
1.9486509769999997e+14 6.0689678874758823e-01 3.3358165520881847e+01
1.9548966532083331e+14 5.8098903408248037e-01 3.6344809430918154e+01
1.9611423294166666e+14 5.5625236161546077e-01 3.9327153916423157e+01
1.9673880056250000e+14 5.3289061976014429e-01 4.2305017270658482e+01
1.9736336818333331e+14 5.1111466832870478e-01 4.5278283028597819e+01
1.9798793580416666e+14 4.9111924944003266e-01 4.8246896753100522e+01
1.9861250342500000e+14 4.7308303186772460e-01 5.1210938783999012e+01
1.9923707104583331e+14 4.5717667942136125e-01 5.4170628102803057e+01
1.9986163866666666e+14 4.4354357695770974e-01 5.7126327651605401e+01
("port4","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7100185101018657e-01 -5.7856440148352273e-01
1.8799485387083331e+14 4.2073116416475331e-01 -3.5272505464484922e+00
1.8861942149166662e+14 4.6772748916293344e-01 -6.4764320941869302e+00
1.8924398911249997e+14 5.1198469641727318e-01 -9.4262525206286458e+00
1.8986855673333331e+14 5.5348150879428781e-01 -1.2376716032796006e+01
1.9049312435416662e+14 5.9224991868073817e-01 -1.5327846534279738e+01
1.9111769197499997e+14 6.2831576730839178e-01 -1.8279672451714788e+01
1.9174225959583331e+14 6.6175148161492336e-01 -2.1232192189255013e+01
1.9236682721666666e+14 6.9264733236140141e-01 -2.4185493592938709e+01
1.9299139483749997e+14 7.2105725291556100e-01 -2.7139636833084950e+01
1.9359660086208747e+14 7.4628276009167716e-01 -3.0197782956619456e+01
1.9361596245833331e+14 7.4705321651365753e-01 -3.0094621214999993e+01
1.9363532405457916e+14 7.4782142375814564e-01 -2.9991460282174280e+01
1.9424053007916666e+14 7.7071508407089651e-01 -3.3050449030904794e+01
1.9486509769999997e+14 7.9213436333577425e-01 -3.6007124002738166e+01
1.9548966532083331e+14 8.1142026651050791e-01 -3.8964671904834020e+01
1.9611423294166666e+14 8.2866973163516000e-01 -4.1923141015184711e+01
1.9673880056250000e+14 8.4395537248833385e-01 -4.4882567222387067e+01
1.9736336818333331e+14 8.5735762067820853e-01 -4.7842937738349626e+01
1.9798793580416666e+14 8.6898596574858367e-01 -5.0804247785530762e+01
1.9861250342500000e+14 8.7893621787513931e-01 -5.3766532227648327e+01
1.9923707104583331e+14 8.8730294015936662e-01 -5.6729818221681960e+01
1.9986163866666666e+14 8.9417656036547066e-01 -5.9694121062159077e+01
("port4","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.7850284918105893e-04 -1.4486471093036370e+00
1.8799485387083331e+14 3.5665809899130635e-04 -2.0433866860154468e-01
1.8861942149166662e+14 2.9680474681178343e-04 1.1429383044192603e+00
1.8924398911249997e+14 2.4367910035843929e-04 2.5376568790946044e+00
1.8986855673333331e+14 2.3161788198745257e-04 4.0932745998435252e+00
1.9049312435416662e+14 2.3766383266184203e-04 5.6360567299653495e+00
1.9111769197499997e+14 2.6948515506573458e-04 7.0146918876821589e+00
1.9174225959583331e+14 3.0124147704528484e-04 8.3604255696152254e+00
1.9236682721666666e+14 3.0466985588259416e-04 9.6236434060439322e+00
1.9299139483749997e+14 3.0188562325325657e-04 1.0874878983688722e+01
1.9359660086208747e+14 2.6880174923556930e-04 1.2139932130872674e+01
1.9361596245833331e+14 2.6734470879559658e-04 1.2180257825017096e+01
1.9363532405457916e+14 2.6588382621597309e-04 1.2220562699427658e+01
1.9424053007916666e+14 2.2614617433269960e-04 1.3501793073850418e+01
1.9486509769999997e+14 1.9662318418254261e-04 1.4993553569237777e+01
1.9548966532083331e+14 1.7882715913207010e-04 1.6566223122823743e+01
1.9611423294166666e+14 1.9846645652894297e-04 1.8048443488146312e+01
1.9673880056250000e+14 2.2766680942353835e-04 1.9471983541437663e+01
1.9736336818333331e+14 2.3836618364464422e-04 2.0760297370908802e+01
1.9798793580416666e+14 2.4442218775643892e-04 2.2014971576250773e+01
1.9861250342500000e+14 2.2119746352760342e-04 2.3307753132400805e+01
1.9923707104583331e+14 1.9230522966156405e-04 2.4588908020670036e+01
1.9986163866666666e+14 1.6963180918782349e-04 2.5994925807795155e+01
("port4","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.2318521649268748e-01 -2.7281836901062460e+00
1.8799485387083331e+14 9.0204213612403017e-01 2.9115062251467577e-01
1.8861942149166662e+14 8.7899840093223547e-01 3.3089631303258291e+00
1.8924398911249997e+14 8.5436168708771998e-01 6.3250933726785190e+00
1.8986855673333331e+14 8.2845735099875650e-01 9.3393230807478886e+00
1.9049312435416662e+14 8.0153824728023593e-01 1.2351421215131419e+01
1.9111769197499997e+14 7.7387242678487622e-01 1.5361215508206394e+01
1.9174225959583331e+14 7.4575331995327243e-01 1.8368468186460341e+01
1.9236682721666666e+14 7.1741531804729308e-01 2.1372913701075404e+01
1.9299139483749997e+14 6.8909764727996636e-01 2.4374326176887092e+01
1.9359660086208747e+14 6.6191188379690091e-01 2.7279550577174511e+01
1.9361596245833331e+14 6.6104878405503831e-01 2.7372440083996938e+01
1.9363532405457916e+14 6.6018615241434064e-01 2.7465326173894951e+01
1.9424053007916666e+14 6.3349429260806733e-01 3.0366990124743108e+01
1.9486509769999997e+14 6.0666318647874806e-01 3.3357722018818436e+01
1.9548966532083331e+14 5.8078074643773836e-01 3.6344389686226222e+01
1.9611423294166666e+14 5.5606672452286310e-01 3.9326758575636042e+01
1.9673880056250000e+14 5.3272386469344180e-01 4.2304644734286775e+01
1.9736336818333331e+14 5.1096304646835378e-01 4.5277934827651343e+01
1.9798793580416666e+14 4.9098129324492223e-01 4.8246572689913563e+01
1.9861250342500000e+14 4.7295636106921418e-01 5.1210635601867665e+01
1.9923707104583331e+14 4.5705852981899070e-01 5.4170345016675753e+01
1.9986163866666666e+14 4.4343250504583942e-01 5.7126065421076106e+01
("port4","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.5145770910459751e-03 -2.6823022336226807e+00
1.8799485387083331e+14 3.1992597958176773e-03 -2.6667765292375529e+00
1.8861942149166662e+14 2.8698033531447506e-03 -2.6421618582262112e+00
1.8924398911249997e+14 2.5986023895348924e-03 -2.6065608621719827e+00
1.8986855673333331e+14 2.2997870195410283e-03 -2.5695690578107944e+00
1.9049312435416662e+14 2.0274395650928794e-03 -2.5076210925772964e+00
1.9111769197499997e+14 1.7587613339147244e-03 -2.4537038493873196e+00
1.9174225959583331e+14 1.5013311315789043e-03 -2.3722894178800269e+00
1.9236682721666666e+14 1.2935463242816122e-03 -2.2823478914299140e+00
1.9299139483749997e+14 1.1002824234846104e-03 -2.1508739838546131e+00
1.9359660086208747e+14 9.6135508673254378e-04 -1.9631742510226169e+00
1.9361596245833331e+14 9.5680835585037788e-04 -1.9559815493102548e+00
1.9363532405457916e+14 9.5226517853491894e-04 -1.9487711673369810e+00
1.9424053007916666e+14 8.4027356743077305e-04 -1.7107660152388293e+00
1.9486509769999997e+14 7.7368922230953833e-04 -1.4018550239764789e+00
1.9548966532083331e+14 7.7231470679805408e-04 -1.1213778642628749e+00
1.9611423294166666e+14 8.1881713297103870e-04 -8.7108411849037959e-01
1.9673880056250000e+14 9.3465034414225514e-04 -6.9303045482295578e-01
1.9736336818333331e+14 1.0660947222528294e-03 -5.4484057740427394e-01
1.9798793580416666e+14 1.2291137264849028e-03 -4.1907954530474045e-01
1.9861250342500000e+14 1.3631713388206881e-03 -3.2162507502576515e-01
1.9923707104583331e+14 1.4937967798887301e-03 -2.4524781339909171e-01
