["port1","TOP"]
["port2","TOP"]
["port3","LEFT"]
["port4","RIGHT"]
("port1","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.8004955192099069e-03 3.1256837292476312e+00
1.8799485387083331e+14 2.9045579669473628e-03 3.1806768814453972e+00
1.8861942149166662e+14 3.1047061635133336e-03 3.1270789337779537e+00
1.8924398911249997e+14 3.1109395052738411e-03 3.6285555418108015e+00
1.8986855673333331e+14 2.4306346361440017e-03 4.5325925156550158e+00
1.9049312435416662e+14 3.0073978070834710e-03 5.7810300307415794e+00
1.9111769197499997e+14 5.9738163490055630e-03 6.6716352527188638e+00
1.9174225959583331e+14 1.0537553623307406e-02 7.4028730959837503e+00
1.9236682721666666e+14 1.4989690606779543e-02 8.1457318415517630e+00
1.9299139483749997e+14 1.7112116417089224e-02 8.9179705309103028e+00
1.9359660086208747e+14 1.5596923383299186e-02 9.6851013217101070e+00
1.9361596245833331e+14 1.5488402763165952e-02 9.7097960339737508e+00
1.9363532405457916e+14 1.5376413461234056e-02 9.7344935500596677e+00
1.9424053007916666e+14 1.0399231767677437e-02 1.0501974874459444e+01
1.9486509769999997e+14 3.7302811644112852e-03 1.1202947847293453e+01
1.9548966532083331e+14 2.3149772753927535e-03 9.3508886135861253e+00
1.9611423294166666e+14 5.4933224513232298e-03 9.9369847592992890e+00
1.9673880056250000e+14 5.7426989568835594e-03 1.0565227990027028e+01
1.9736336818333331e+14 4.4233540331106271e-03 1.0928488844568042e+01
1.9798793580416666e+14 3.9207395522779537e-03 1.0983723756147882e+01
1.9861250342500000e+14 3.8135555058598537e-03 1.1149881175913713e+01
1.9923707104583331e+14 3.1141849895863099e-03 1.0973969682960629e+01
1.9986163866666666e+14 5.8027140128311255e-03 1.0713193285053679e+01
("port1","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 9.0489444609562139e-03 4.7092940888709306e-01
1.8799485387083331e+14 8.8760598912373014e-03 -2.0193567228521738e+00
1.8861942149166662e+14 8.6530773540557972e-03 -4.5090485066060193e+00
1.8924398911249997e+14 8.4286009716672151e-03 -6.9955886667590566e+00
1.8986855673333331e+14 8.2100068666866657e-03 -9.4803908005519482e+00
1.9049312435416662e+14 8.0071014023569247e-03 -1.1963085592732224e+01
1.9111769197499997e+14 7.8185849129350418e-03 -1.4445733010159680e+01
1.9174225959583331e+14 7.6277713806808768e-03 -1.6926751318440161e+01
1.9236682721666666e+14 7.4547877012664720e-03 -1.9403377394821234e+01
1.9299139483749997e+14 7.3302869953283433e-03 -2.1877471141782717e+01
1.9359660086208747e+14 7.2607192409884450e-03 -2.4472116687924597e+01
1.9361596245833331e+14 7.2591091318160135e-03 -2.4354207125162315e+01
1.9363532405457916e+14 7.2575256776501356e-03 -2.4236304627926152e+01
1.9424053007916666e+14 7.2143351108822475e-03 -2.6838013891941330e+01
1.9486509769999997e+14 7.1504663220062336e-03 -2.9329821872908504e+01
1.9548966532083331e+14 7.0246436362520100e-03 -3.1824768484109914e+01
1.9611423294166666e+14 6.8433714211276380e-03 -3.4313569951155287e+01
1.9673880056250000e+14 6.6682357126141480e-03 -3.6791484472036885e+01
1.9736336818333331e+14 6.5513589351173726e-03 -3.9263205668955486e+01
1.9798793580416666e+14 6.4903257050860346e-03 -4.1736529132213512e+01
1.9861250342500000e+14 6.4533671838562885e-03 -4.4214722284852392e+01
1.9923707104583331e+14 6.4153098841606528e-03 -4.6697096396499234e+01
1.9986163866666666e+14 6.3622791104844239e-03 -4.9180979714350620e+01
("port1","mode 1",1,"port3",1,"transmission")
