["port1","TOP"]
["port2","TOP"]
["port3","LEFT"]
["port4","RIGHT"]
("port1","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.8841208925601964e-03 -3.1414243478680111e+00
1.8799485387083331e+14 2.8855894901292155e-03 -3.0618856514634429e+00
1.8861942149166662e+14 2.9980797407592498e-03 -3.1439638140017370e+00
1.8924398911249997e+14 3.0064195347735906e-03 -2.6610539332520911e+00
1.8986855673333331e+14 2.3263717322678308e-03 -1.7649198390853478e+00
1.9049312435416662e+14 2.8824854798607026e-03 -5.0604623809065041e-01
1.9111769197499997e+14 5.8323742020054995e-03 3.8315748003812611e-01
1.9174225959583331e+14 1.0404431547870388e-02 1.1126607104627451e+00
1.9236682721666666e+14 1.4899183804787084e-02 1.8559551081911301e+00
1.9299139483749997e+14 1.7088767766408851e-02 2.6297069976783867e+00
1.9359660086208747e+14 1.5640440639870207e-02 3.3993405647011179e+00
1.9361596245833331e+14 1.5533812629453733e-02 3.4241411481803681e+00
1.9363532405457916e+14 1.5423692203168724e-02 3.4489467489225083e+00
1.9424053007916666e+14 1.0488987714886142e-02 4.2216709774591221e+00
1.9486509769999997e+14 3.8132655210230122e-03 4.9455096949286412e+00
1.9548966532083331e+14 2.2273288377078091e-03 3.0299129268056766e+00
1.9611423294166666e+14 5.4901838060281488e-03 3.6381058817269971e+00
1.9673880056250000e+14 5.8098813437225767e-03 4.2780888964982466e+00
1.9736336818333331e+14 4.4923406219736575e-03 4.6640965721813137e+00
1.9798793580416666e+14 3.8692857262988159e-03 4.7337370902114468e+00
1.9861250342500000e+14 3.6811210368515638e-03 4.8799240938492643e+00
1.9923707104583331e+14 3.0275952841587661e-03 4.6618073077646534e+00
1.9986163866666666e+14 5.8549469670621931e-03 4.4138088958317621e+00
("port1","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 6.1801517103088370e-03 -1.4359838319237055e+00
1.8799485387083331e+14 5.9733994788066652e-03 -3.9069838960156598e+00
1.8861942149166662e+14 5.8253455330735541e-03 -6.3739062954665249e+00
1.8924398911249997e+14 5.7062190231014090e-03 -8.8427237988031564e+00
1.8986855673333331e+14 5.6063911644548834e-03 -1.1312400177231515e+01
1.9049312435416662e+14 5.5169436445287367e-03 -1.3784528862387770e+01
1.9111769197499997e+14 5.4280945679269421e-03 -1.6256188745697990e+01
1.9174225959583331e+14 5.3613022779438494e-03 -1.8726847088781035e+01
1.9236682721666666e+14 5.3187501352955557e-03 -2.1201281458785729e+01
1.9299139483749997e+14 5.2778752592766336e-03 -2.3682091280691065e+01
1.9359660086208747e+14 5.2162527506192406e-03 -2.6285748582615497e+01
1.9361596245833331e+14 5.2137164100414949e-03 -2.6168078846548102e+01
1.9363532405457916e+14 5.2111399037463486e-03 -2.6050410295386918e+01
1.9424053007916666e+14 5.1089680790239577e-03 -2.8655006665651516e+01
1.9486509769999997e+14 4.9647905168602050e-03 -3.1135444151707404e+01
1.9548966532083331e+14 4.8211156574230691e-03 -3.3602551568667344e+01
1.9611423294166666e+14 4.7331978047753945e-03 -3.6059654624459327e+01
1.9673880056250000e+14 4.7123375459997389e-03 -3.8518593954679716e+01
1.9736336818333331e+14 4.7229760129443897e-03 -4.0986989845322150e+01
1.9798793580416666e+14 4.7275328293537163e-03 -4.3463727612477591e+01
1.9861250342500000e+14 4.7102594242072479e-03 -4.5944300999947373e+01
1.9923707104583331e+14 4.6710980878601300e-03 -4.8424244484906232e+01
1.9986163866666666e+14 4.6256714815582911e-03 -5.0900355700738963e+01
("port1","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.8232242199937846e-04 1.6591397431160106e+00
