["port1","TOP"]
["port2","TOP"]
["port3","LEFT"]
["port4","RIGHT"]
("port1","mode 1",1,"port1",1,"transmission")
(23, 3)
1.9486509769999997e+14 2.4172908875520530e-04 1.8287605525347093e+01
1.9548966532083331e+14 1.7949979810408435e-04 2.0079560057226320e+01
1.9611423294166666e+14 1.9770328678563176e-04 2.1019240077829597e+01
1.9673880056250000e+14 2.9788811902857286e-04 2.2540115311343172e+01
1.9736336818333331e+14 2.3405690880964021e-04 2.3988700581018968e+01
1.9798793580416666e+14 2.3622362638082216e-04 2.4914301423975154e+01
1.9861250342500000e+14 2.5225353118072947e-04 2.6424216304800630e+01
1.9923707104583331e+14 1.5692731578547363e-04 2.7765762591784132e+01
1.9986163866666666e+14 1.6800848334346116e-04 2.8933209839427054e+01
("port1","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.8301724932024883e-01 2.5168745017094376e+00
1.8799485387083331e+14 8.9690390199593717e-01 5.2947047681987014e+00
1.8861942149166662e+14 9.0886978637452265e-01 8.0720236159164056e+00
1.8924398911249997e+14 9.1897455217961810e-01 1.0848810578930443e+01
1.8986855673333331e+14 9.2731240949241411e-01 1.3625060549414501e+01
1.9049312435416662e+14 9.3400332972159494e-01 1.6400762800598219e+01
1.9111769197499997e+14 9.3913387915460522e-01 1.9175811727268254e+01
1.9174225959583331e+14 9.4280670130287192e-01 2.1950214327012990e+01
1.9236682721666666e+14 9.4515307922830216e-01 2.4723904223223400e+01
1.9299139483749997e+14 9.4626206933260459e-01 2.7496891957011879e+01
1.9359660086208747e+14 9.4623523337887550e-01 3.0183251242481241e+01
1.9361596245833331e+14 9.4621727962423774e-01 3.0269181923109212e+01
1.9363532405457916e+14 9.4619830239716596e-01 3.0355111936910561e+01
1.9424053007916666e+14 9.4510168029502561e-01 3.3040783993659772e+01
1.9486509769999997e+14 9.4297170008582565e-01 3.5811655048535115e+01
1.9548966532083331e+14 9.3990119233516323e-01 3.8581762692147983e+01
1.9611423294166666e+14 9.3593929825242894e-01 4.1351063365530059e+01
1.9673880056250000e+14 9.3119794875041129e-01 4.4119573969891015e+01
1.9736336818333331e+14 9.2573850914541655e-01 4.6887247602692391e+01
1.9798793580416666e+14 9.1962127215971334e-01 4.9654102580691038e+01
1.9861250342500000e+14 9.1288760589130813e-01 5.2420122071404805e+01
1.9923707104583331e+14 9.0560329095521186e-01 5.5185279704909632e+01
1.9986163866666666e+14 8.9780755309332771e-01 5.7949579316750182e+01
("port2","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.5896574575710647e-01 -1.1551246009166176e+00
1.8799485387083331e+14 4.3204985030511467e-01 1.9805795411666669e+00
1.8861942149166662e+14 4.0710624421472014e-01 -1.1605943118712234e+00
1.8924398911249997e+14 3.8448760389511483e-01 -4.2950321027144849e+00
1.8986855673333331e+14 3.6455979928746673e-01 -7.4226890549637528e+00
1.9049312435416662e+14 3.4763678464474451e-01 -1.0543943680206917e+01
1.9111769197499997e+14 3.3400093141317561e-01 -1.3659621037870778e+01
1.9174225959583331e+14 3.2387837840625022e-01 -1.6771147414764794e+01
1.9236682721666666e+14 3.1738258718838352e-01 -1.9880504596168699e+01
1.9299139483749997e+14 3.1451264975020843e-01 -2.2990004938002819e+01
1.9359660086208747e+14 3.1508142375868309e-01 -1.9917177002074908e+01
1.9361596245833331e+14 3.1515177955248408e-01 -1.9818937195770424e+01
1.9363532405457916e+14 3.1522526017118263e-01 -1.9720702219509050e+01
1.9424053007916666e+14 3.1903135251243503e-01 -1.6652859159886980e+01
1.9486509769999997e+14 3.2573265493828457e-01 -1.9776806507226411e+01
1.9548966532083331e+14 3.3478629441128993e-01 -2.2908601639642605e+01
1.9611423294166666e+14 3.4579042194429643e-01 -2.6048610974712204e+01
1.9673880056250000e+14 3.5840603150157424e-01 -2.2913687288871245e+01
1.9736336818333331e+14 3.7232618073214041e-01 -1.9786824474039253e+01
1.9798793580416666e+14 3.8725177895040802e-01 -1.6667651970761920e+01
1.9861250342500000e+14 4.0289815653037381e-01 -1.3555649832650165e+01
1.9923707104583331e+14 4.1901628563408760e-01 -1.0450211296096258e+01
1.9986163866666666e+14 4.3540076920045145e-01 -7.3506884892388014e+00
("port2","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0226050425025061e-03 -3.1401090038972104e+00
1.8799485387083331e+14 2.9662910331625094e-03 -3.4492387289190449e+00
1.8861942149166662e+14 4.3872046166655585e-03 -3.2492850969865854e+00
1.8924398911249997e+14 4.6961831347758602e-03 -2.5345631993457030e+00
1.8986855673333331e+14 4.1157618845440690e-03 -1.5319462447357155e+00
1.9049312435416662e+14 4.7885343027585011e-03 -4.0581520542360383e-01
1.9111769197499997e+14 7.5197860456409612e-03 4.6314086278765965e-01
1.9174225959583331e+14 1.1561843174333491e-02 1.1834174234792618e+00
1.9236682721666666e+14 1.5377282028756762e-02 1.9086503766249960e+00
1.9299139483749997e+14 1.6818505216589709e-02 2.6623150411008960e+00
1.9359660086208747e+14 1.4761081503642543e-02 3.4062780765758802e+00
1.9361596245833331e+14 1.4638099367708572e-02 3.4300490112840420e+00
1.9363532405457916e+14 1.4511837327962743e-02 3.4538026254315284e+00
1.9424053007916666e+14 9.2148469271494601e-03 4.1693348764644771e+00
1.9486509769999997e+14 2.8665431990019534e-03 4.5296071352748770e+00
1.9548966532083331e+14 3.6621015194839880e-03 3.3177085708179286e+00
1.9611423294166666e+14 6.0274505600910805e-03 3.8743194483407613e+00
1.9673880056250000e+14 5.2714385989130778e-03 4.4785320041899501e+00
1.9736336818333331e+14 3.2783604091510838e-03 4.6205304080116658e+00
1.9798793580416666e+14 3.9788419649451744e-03 4.3713031654552363e+00
1.9861250342500000e+14 5.0804016274588037e-03 4.7321200229853453e+00
1.9923707104583331e+14 4.1579118116341750e-03 4.9815666184026473e+00
1.9986163866666666e+14 4.6634215172882010e-03 4.6406313637067065e+00
("port2","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.8223947535520775e-01 -6.2548988419332019e-01
1.8799485387083331e+14 8.9615862055409534e-01 2.1523718653567254e+00
1.8861942149166662e+14 9.0816095313332712e-01 4.9297236411183452e+00
1.8924398911249997e+14 9.1830449216777710e-01 7.7065404789915979e+00
1.8986855673333331e+14 9.2667966887274589e-01 1.0482817573369678e+01
1.9049312435416662e+14 9.3340583358158069e-01 1.3258547570908014e+01
1.9111769197499997e+14 9.3857160703335407e-01 1.6033624944912290e+01
1.9174225959583331e+14 9.4227872471436136e-01 1.8808055043053187e+01
1.9236682721666666e+14 9.4465795883202908e-01 2.1581772875973851e+01
1.9299139483749997e+14 9.4580008490796419e-01 2.4354787617003986e+01
1.9359660086208747e+14 9.4580315541687154e-01 2.7041170375622318e+01
1.9361596245833331e+14 9.4578610411086783e-01 2.7127101790483756e+01
1.9363532405457916e+14 9.4576802499223311e-01 2.7213032539513723e+01
1.9424053007916666e+14 9.4469737393286901e-01 2.9898728277467818e+01
1.9486509769999997e+14 9.4259280988274541e-01 3.2669625575537808e+01
1.9548966532083331e+14 9.3954753051905804e-01 3.5439759233208541e+01
1.9611423294166666e+14 9.3560918106200008e-01 3.8209083818305672e+01
1.9673880056250000e+14 9.3088766246029719e-01 4.0977617238248044e+01
1.9736336818333331e+14 9.2544559358931844e-01 4.3745314481203025e+01
1.9798793580416666e+14 9.1934454812003730e-01 4.6512192223805322e+01
1.9861250342500000e+14 9.1262428800591222e-01 4.9278233533370638e+01
1.9923707104583331e+14 9.0535065154925787e-01 5.2043413870317472e+01
1.9986163866666666e+14 8.9756481523554899e-01 5.4807736489467871e+01
("port2","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.1112982918100108e-04 -1.6102959706575839e+00
1.8799485387083331e+14 3.5327980088236142e-04 -1.2788382047342323e-01
1.8861942149166662e+14 2.2194678123106453e-04 1.0171915961215081e+00
1.8924398911249997e+14 2.4748316771170428e-04 2.5237809968374312e+00
1.8986855673333331e+14 2.2999235340934155e-04 4.4324484510865689e+00
1.9049312435416662e+14 2.2773239290572894e-04 5.6759387493291147e+00
1.9111769197499997e+14 3.3845164076075172e-04 7.0353919325546030e+00
1.9174225959583331e+14 3.0448294809815913e-04 8.4352119624736552e+00
1.9236682721666666e+14 3.1089563554965918e-04 9.4043896654390728e+00
1.9299139483749997e+14 3.3623982434508888e-04 1.0869245408919612e+01
1.9359660086208747e+14 2.0368908250758457e-04 1.2254147909945440e+01
1.9361596245833331e+14 1.9974007140460557e-04 1.2286102284736398e+01
1.9363532405457916e+14 1.9598666558251750e-04 1.2316984049919657e+01
1.9424053007916666e+14 1.9957601722804316e-04 1.3314782929625428e+01
1.9486509769999997e+14 2.4546354839893056e-04 1.5191128012791438e+01
1.9548966532083331e+14 1.9110420969411317e-04 1.6947343950214581e+01
1.9611423294166666e+14 2.0944921031095402e-04 1.7866287044045766e+01
1.9673880056250000e+14 3.0407124773212886e-04 1.9364865612712546e+01
1.9736336818333331e+14 2.3120665487938428e-04 2.0798003577642586e+01
1.9798793580416666e+14 2.3107220304997332e-04 2.1730683444626830e+01
1.9861250342500000e+14 2.4147963522821479e-04 2.3272331369833591e+01
1.9923707104583331e+14 1.4778378376171088e-04 2.4649797259443098e+01
1.9986163866666666e+14 1.6226739095882012e-04 2.5840760825949221e+01
("port3","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0787872863188077e-04 1.5912617569252625e+00
1.8799485387083331e+14 3.7193971530791577e-04 3.0641421909818201e+00
1.8861942149166662e+14 2.5537662288825310e-04 4.1992200855351101e+00
1.8924398911249997e+14 2.7978480458686842e-04 5.6163976549363444e+00
1.8986855673333331e+14 2.2613221900790877e-04 7.4200239446013931e+00
1.9049312435416662e+14 2.0815236933555595e-04 8.6742212737131190e+00
1.9111769197499997e+14 3.0909311663213139e-04 1.0159249840695709e+01
1.9174225959583331e+14 2.8045603217791555e-04 1.1643067204708222e+01
1.9236682721666666e+14 2.9620222956808819e-04 1.2620941319959936e+01
1.9299139483749997e+14 3.4766255513633707e-04 1.4068472265070755e+01
1.9359660086208747e+14 2.3377994439818247e-04 1.5412339297955777e+01
1.9361596245833331e+14 2.3005500110619823e-04 1.5443733356998759e+01
1.9363532405457916e+14 2.2650128567240632e-04 1.5474194862709268e+01
1.9424053007916666e+14 2.2537708097897780e-04 1.6431560132919738e+01
1.9486509769999997e+14 2.3938437642614734e-04 1.8188276494233840e+01
1.9548966532083331e+14 1.5899573649119314e-04 1.9964944412654564e+01
1.9611423294166666e+14 1.7509164616757002e-04 2.1004596764880635e+01
1.9673880056250000e+14 2.6978473393880179e-04 2.2597468196902696e+01
1.9736336818333331e+14 2.2464867167085742e-04 2.4068647039855030e+01
1.9798793580416666e+14 2.3496003543845020e-04 2.5014713796299329e+01
1.9861250342500000e+14 2.5493117479913167e-04 2.6503110813031039e+01
1.9923707104583331e+14 1.6284499472404330e-04 2.7807976663221233e+01
1.9986163866666666e+14 1.8262146726037362e-04 2.8972611883768021e+01
("port3","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.8311915062570900e-01 -6.2466363033022820e-01
1.8799485387083331e+14 8.9700399047603996e-01 2.1531594760024939e+00
1.8861942149166662e+14 9.0895506291496875e-01 4.9304665654405468e+00
1.8924398911249997e+14 9.1904694280473231e-01 7.7072395542982957e+00
1.8986855673333331e+14 9.2738479929418627e-01 1.0483500705318868e+01
1.9049312435416662e+14 9.3407947961939586e-01 1.3259194390601467e+01
1.9111769197499997e+14 9.3920886372916434e-01 1.6034257864237020e+01
1.9174225959583331e+14 9.4288282727016970e-01 1.8808654356012955e+01
1.9236682721666666e+14 9.4521818340559816e-01 2.1582337509381642e+01
1.9299139483749997e+14 9.4631456216957632e-01 2.4355300375492646e+01
1.9359660086208747e+14 9.4627723475671233e-01 2.7041640373990102e+01
1.9361596245833331e+14 9.4625915111950731e-01 2.7127570949261067e+01
1.9363532405457916e+14 9.4624003150337910e-01 2.7213500895313086e+01
1.9424053007916666e+14 9.4513365044075948e-01 2.9899170958263326e+01
1.9486509769999997e+14 9.4301300522194287e-01 3.2670049959299554e+01
1.9548966532083331e+14 9.3993933044904510e-01 3.5440158341143821e+01
1.9611423294166666e+14 9.3598955703431530e-01 3.8209467122513139e+01
1.9673880056250000e+14 9.3124211749305430e-01 4.0977949142951999e+01
1.9736336818333331e+14 9.2577099636849369e-01 4.3745611346347253e+01
1.9798793580416666e+14 9.1963491567115607e-01 4.6512461765738010e+01
1.9861250342500000e+14 9.1288751296356774e-01 4.9278486338285582e+01
1.9923707104583331e+14 9.0559134478370662e-01 5.2043650268125411e+01
1.9986163866666666e+14 8.9780693242223097e-01 5.4807943002339570e+01
("port3","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 3.4618155369258610e-03 -2.6076606049329540e+00
1.8799485387083331e+14 2.2685287973731108e-03 -2.6453393507676357e+00
1.8861942149166662e+14 2.6895755017611054e-03 -2.3736063351845047e+00
1.8924398911249997e+14 2.2764788591433153e-03 -2.6955337077273724e+00
1.8986855673333331e+14 1.6808360797652964e-03 -2.2006762732124221e+00
1.9049312435416662e+14 2.1645745689347850e-03 -2.4357337317564389e+00
1.9111769197499997e+14 1.0223831275999614e-03 -2.3643852562199963e+00
1.9174225959583331e+14 1.6416868809693030e-03 -1.9757777360947277e+00
1.9236682721666666e+14 1.0840035744633806e-03 -2.4785996508311250e+00
1.9299139483749997e+14 9.9225241248105593e-04 -1.3789523137700814e+00
1.9359660086208747e+14 1.2256623347731606e-03 -2.0340289934053288e+00
1.9361596245833331e+14 1.2573574067556272e-03 -1.9920860036234067e+00
1.9363532405457916e+14 1.2857720483293036e-03 -1.9489881248099794e+00
1.9424053007916666e+14 5.1692436512754494e-04 -8.1828815842962854e-01
1.9486509769999997e+14 1.3525101985909535e-03 -1.2212987565842837e+00
1.9548966532083331e+14 4.0826265446309635e-04 -1.1170806687734394e+00
1.9611423294166666e+14 1.4119247257564664e-03 -5.1133404919863479e-01
1.9673880056250000e+14 9.9317972731439151e-04 -1.0895507360069654e+00
1.9736336818333331e+14 1.2856413098336246e-03 -7.3348932067823655e-02
1.9798793580416666e+14 1.7438174958709898e-03 -6.3998159231637697e-01
1.9861250342500000e+14 1.0421351250296954e-03 -1.1042000888087633e-01
1.9923707104583331e+14 2.1665725362338874e-03 -2.0913687241874895e-01
1.9986163866666666e+14 1.4074778756616136e-03 -4.7599659200293321e-01
("port3","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.5933847316252718e-01 -9.4429557651990376e-02
1.8799485387083331e+14 4.3231896601270425e-01 2.3254219689946303e+00
1.8861942149166662e+14 4.0734541294263360e-01 4.7380240689877064e+00
1.8924398911249997e+14 3.8474949060308372e-01 7.1428881542756297e+00
1.8986855673333331e+14 3.6484711850002727e-01 9.5398196312640486e+00
1.9049312435416662e+14 3.4795854009939187e-01 1.1929164051811759e+01
1.9111769197499997e+14 3.3438017386200264e-01 1.4311701449754182e+01
1.9174225959583331e+14 3.2432388185038202e-01 1.6688824984134556e+01
1.9236682721666666e+14 3.1788440943629653e-01 1.9062424683177777e+01
1.9299139483749997e+14 3.1503747739353305e-01 2.1434890528724736e+01
1.9359660086208747e+14 3.1557948208420500e-01 2.3735019500206533e+01
1.9361596245833331e+14 3.1564804019089038e-01 2.3808647724771536e+01
1.9363532405457916e+14 3.1571967875077872e-01 2.3882279297149942e+01
1.9424053007916666e+14 3.1945387036478773e-01 2.6185858419041175e+01
1.9486509769999997e+14 3.2608867769418881e-01 2.8568196235594900e+01
1.9548966532083331e+14 3.3515579674041490e-01 3.0956781435230571e+01
1.9611423294166666e+14 3.4624438876849783e-01 3.3352112512998460e+01
1.9673880056250000e+14 3.5897216012933919e-01 3.5754250470153309e+01
1.9736336818333331e+14 3.7297040715614854e-01 3.8162874871321584e+01
1.9798793580416666e+14 3.8792790541609851e-01 4.0577533166736494e+01
1.9861250342500000e+14 4.0357873077353607e-01 4.2997619845644387e+01
1.9923707104583331e+14 4.1970257421543772e-01 4.5422495231382150e+01
1.9986163866666666e+14 4.3610341068308339e-01 4.7851579923020843e+01
("port4","mode 1",1,"port1",1,"transmission")
(23, 3)
1.8737028624999997e+14 8.8311954320357477e-01 2.5169290804764888e+00
1.8799485387083331e+14 8.9700423074552338e-01 5.2947522469552819e+00
1.8861942149166662e+14 9.0895537429788642e-01 8.0720593634166811e+00
1.8924398911249997e+14 9.1904723974498992e-01 1.0848832055379381e+01
1.8986855673333331e+14 9.2738505674975247e-01 1.3625093435014664e+01
1.9049312435416662e+14 9.3407986415155309e-01 1.6400786992265893e+01
1.9111769197499997e+14 9.3920903124606125e-01 1.9175850407979063e+01
1.9174225959583331e+14 9.4288302061095031e-01 2.1950247173117361e+01
1.9236682721666666e+14 9.4521820524188283e-01 2.4723929702471438e+01
1.9299139483749997e+14 9.4631471794788802e-01 2.7496892860324277e+01
1.9359660086208747e+14 9.4627750055399451e-01 3.0183232681291969e+01
1.9361596245833331e+14 9.4625942314572176e-01 3.0269163268712294e+01
1.9363532405457916e+14 9.4624030831530603e-01 3.0355093227684776e+01
1.9424053007916666e+14 9.4513368776106299e-01 3.3040763305361651e+01
1.9486509769999997e+14 9.4301316154575443e-01 3.5811642406754707e+01
1.9548966532083331e+14 9.3993936657918020e-01 3.8581750533653079e+01
1.9611423294166666e+14 9.3598949546954580e-01 4.1351059440642096e+01
1.9673880056250000e+14 9.3124225756456891e-01 4.4119541365584993e+01
1.9736336818333331e+14 9.2577084659515507e-01 4.6887203572247870e+01
1.9798793580416666e+14 9.1963482448053213e-01 4.9654054068760566e+01
1.9861250342500000e+14 9.1288737268511821e-01 5.2420078373551249e+01
1.9923707104583331e+14 9.0559108758515661e-01 5.5185242417577399e+01
1.9986163866666666e+14 8.9780688235840034e-01 5.7949535045152366e+01
("port4","mode 1",1,"port2",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0782984113582556e-04 -1.5501786000399820e+00
1.8799485387083331e+14 3.7188197381024101e-04 -7.7469960324076728e-02
1.8861942149166662e+14 2.5535981157202002e-04 1.0575508483899716e+00
1.8924398911249997e+14 2.7975041417144583e-04 2.4746502466940590e+00
1.8986855673333331e+14 2.2613479749773453e-04 4.2779946651562941e+00
1.9049312435416662e+14 2.0824180016954544e-04 5.5325716832113381e+00
1.9111769197499997e+14 3.0910012762895702e-04 7.0177422035915740e+00
1.9174225959583331e+14 2.8048974548129332e-04 8.5013234415239260e+00
1.9236682721666666e+14 2.9625034670482145e-04 9.4796174206215849e+00
1.9299139483749997e+14 3.4760301679398513e-04 1.0926943055944054e+01
1.9359660086208747e+14 2.3382670955331779e-04 1.2270578109922180e+01
1.9361596245833331e+14 2.3010633439969055e-04 1.2301984544270175e+01
1.9363532405457916e+14 2.2655693863708821e-04 1.2332460907770770e+01
1.9424053007916666e+14 2.2535432321764518e-04 1.3290425091577161e+01
1.9486509769999997e+14 2.3928278985350303e-04 1.5046631860804702e+01
1.9548966532083331e+14 1.5901407326201578e-04 1.6822880159543384e+01
1.9611423294166666e+14 1.7510140259641862e-04 1.7863343212360441e+01
1.9673880056250000e+14 2.6973169759099538e-04 1.9455819440598003e+01
1.9736336818333331e+14 2.2467920313674786e-04 2.0927045612843401e+01
1.9798793580416666e+14 2.3489535172107183e-04 2.1873184530537941e+01
1.9861250342500000e+14 2.5495474194931926e-04 2.3361246084467663e+01
1.9923707104583331e+14 1.6289961999633581e-04 2.4666977808403985e+01
1.9986163866666666e+14 1.8249835329215485e-04 2.5831042437620518e+01
("port4","mode 1",1,"port3",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.5894196704526652e-01 -9.5198924108301761e-02
1.8799485387083331e+14 4.3196874306250171e-01 2.3246812997087063e+00
1.8861942149166662e+14 4.0703491114284091e-01 4.7373123218110660e+00
1.8924398911249997e+14 3.8447411517425051e-01 7.1422087667422574e+00
1.8986855673333331e+14 3.6460409930563731e-01 9.5391709184093543e+00
1.9049312435416662e+14 3.4774321056574531e-01 1.1928541447670412e+01
1.9111769197499997e+14 3.3418734880338979e-01 1.4311107401069673e+01
1.9174225959583331e+14 3.2415046013063176e-01 1.6688264781194146e+01
1.9236682721666666e+14 3.1772791996207872e-01 1.9061898094420386e+01
1.9299139483749997e+14 3.1489410050171945e-01 2.1434393159358230e+01
1.9359660086208747e+14 3.1544464940879707e-01 2.3734549504847621e+01
1.9361596245833331e+14 3.1551343725978681e-01 2.3808178644922918e+01
1.9363532405457916e+14 3.1558530362193055e-01 2.3881811136289599e+01
1.9424053007916666e+14 3.1932597161423060e-01 2.6185419725690796e+01
1.9486509769999997e+14 3.2596708729785978e-01 2.8567785654533321e+01
1.9548966532083331e+14 3.3503927870671829e-01 3.0956394221472710e+01
1.9611423294166666e+14 3.4613136921587540e-01 3.3351747110071905e+01
1.9673880056250000e+14 3.5886202304660625e-01 3.5753907304934437e+01
1.9736336818333331e+14 3.7286305048769741e-01 3.8162553641367325e+01
1.9798793580416666e+14 3.8782232932738703e-01 4.0577233232061140e+01
1.9861250342500000e+14 4.0347336111596510e-01 4.2997343080474650e+01
1.9923707104583331e+14 4.1959670445811620e-01 4.5422242537371794e+01
1.9986163866666666e+14 4.3599639223589726e-01 4.7851348372826486e+01
("port4","mode 1",1,"port4",1,"transmission")
(23, 3)
1.8737028624999997e+14 4.0044650372225484e-03 -2.6940214231934152e+00
1.8799485387083331e+14 2.7970168849749456e-03 -2.7531908586167879e+00
1.8861942149166662e+14 3.0908017650024097e-03 -2.5015951880849472e+00
1.8924398911249997e+14 2.7372308721385769e-03 -2.7791656314237945e+00
1.8986855673333331e+14 1.9854398192088027e-03 -2.3973501245315556e+00
1.9049312435416662e+14 2.4998662894017902e-03 -2.5501453076466363e+00
1.9111769197499997e+14 1.3352849726626563e-03 -2.5785585586291258e+00
1.9174225959583331e+14 1.8085091403529799e-03 -2.1646018465615233e+00
1.9236682721666666e+14 1.3619454583849225e-03 -2.6314494915865558e+00
1.9299139483749997e+14 9.7616423020760934e-04 -1.6964406495023296e+00
1.9359660086208747e+14 1.3676653709165838e-03 -2.2200959440469417e+00
1.9361596245833331e+14 1.3884603508037151e-03 -2.1785771296749314e+00
1.9363532405457916e+14 1.4055533372149137e-03 -2.1361307021027209e+00
1.9424053007916666e+14 3.8676860481149571e-04 -1.3289203627716093e+00
1.9486509769999997e+14 1.2780558026719653e-03 -1.3926084597451853e+00
1.9548966532083331e+14 3.6237483523969837e-04 -1.6669002243883118e+00
1.9611423294166666e+14 1.2317710514372555e-03 -5.8118297411531250e-01
1.9673880056250000e+14 9.0671338863429929e-04 -1.2554150911925734e+00
1.9736336818333331e+14 1.1158417248997659e-03 -6.8481919874436525e-02
1.9798793580416666e+14 1.6020207194149302e-03 -6.8292850810757666e-01
1.9861250342500000e+14 8.9833866858997813e-04 -9.5087287631127171e-02
1.9923707104583331e+14 2.0221163506437276e-03 -2.0442756282690314e-01
1.9986163866666666e+14 1.2728285320540741e-03 -4.8775469094590146e-01
