["port 1","LEFT"]
["port 4","RIGHT"]
["port 2","RIGHT"]
["port 3","LEFT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(10, 3)
1.8737028625000000e+14 1.2015644382064086e-04 -2.0535910032645410e+00
1.8868056797202800e+14 2.5403924681449791e-05 3.9478804176431315e-01
1.9000930436619719e+14 3.6533931807596629e-05 1.5837454494407055e+00
1.9135688808510641e+14 9.6615071723402251e-06 -7.4990375218971317e-01
1.9272372300000000e+14 3.5150320757805801e-05 -3.7473529343472110e+00
1.9411022460431656e+14 1.7330427930340079e-04 -6.1219891010826606e+00
1.9551682043478259e+14 5.3754767602218910e-05 -7.1861987464048092e+00
1.9694395051094891e+14 2.6703249383443949e-04 -9.3755982374764919e+00
1.9839206779411762e+14 8.2250541603356693e-04 -9.0775510138263691e+00
1.9986163866666666e+14 2.7109104834830013e-04 -1.0329643399113758e+01
("port 3","mode 1",1,"port 3",1,"transmission")
(10, 3)
1.8737028625000000e+14 7.8205205638382815e-05 1.7825300914086306e+00
1.8868056797202800e+14 4.1218266276958061e-05 2.9474639169872243e+00
1.9000930436619719e+14 4.2444296174113164e-05 4.8153830476392407e+00
1.9135688808510641e+14 1.1848448720751454e-05 6.6916418852424959e+00
1.9272372300000000e+14 3.3439500936691213e-05 5.7453993740156353e+00
1.9411022460431656e+14 1.4907071845950178e-04 3.3151353649108000e+00
1.9551682043478259e+14 4.1567046020606322e-05 6.9534388544376602e-01
1.9694395051094891e+14 2.6904332616351835e-04 -3.4064413127517908e-02
1.9839206779411762e+14 8.7978100087697780e-04 5.0932425915180313e-01
1.9986163866666666e+14 1.9188746900003625e-04 -2.6777537467064780e-02
("port 3","mode 1",1,"port 2",1,"transmission")
(10, 3)
1.8737028625000000e+14 6.0190550179368385e-01 -7.7610687928906708e-01
1.8868056797202800e+14 6.4938266842302117e-01 -3.3301435455790740e+00
1.9000930436619719e+14 6.0559762837089171e-01 -5.6597603198392754e+00
1.9135688808510641e+14 6.8725025596695077e-01 -8.2546484433650598e+00
1.9272372300000000e+14 6.8474338488184927e-01 -1.0501289920503494e+01
1.9411022460431656e+14 6.7772945030616660e-01 -1.2593516127532887e+01
1.9551682043478259e+14 5.8589770455890988e-01 -1.4511894994416112e+01
1.9694395051094891e+14 6.7655103701636543e-01 -1.6541681154888856e+01
1.9839206779411762e+14 6.2379274967994425e-01 -1.8300105572936339e+01
1.9986163866666666e+14 6.4617932507290410e-01 -2.0026963678295001e+01
("port 3","mode 1",1,"port 4",1,"transmission")
(10, 3)
1.8737028625000000e+14 5.6874191191375933e-01 -2.0199773565111641e+00
1.8868056797202800e+14 6.6223900829290072e-01 -4.8205468499464645e+00
1.9000930436619719e+14 5.6418234992892646e-01 -7.6188916732801282e+00
1.9135688808510641e+14 6.9445582152412411e-01 -9.8252043396204538e+00
1.9272372300000000e+14 6.8966480630794480e-01 -1.2072187239621893e+01
1.9411022460431656e+14 6.7667418917433064e-01 -1.4165433302013762e+01
1.9551682043478259e+14 6.0786910977871678e-01 -1.6278780233453400e+01
1.9694395051094891e+14 5.9150766089492512e-01 -1.8117556792603473e+01
1.9839206779411762e+14 6.0232739290910531e-01 -1.9908133064190860e+01
1.9986163866666666e+14 5.5106305974175229e-01 -2.1692766267664457e+01
("port 2","mode 1",1,"port 1",1,"transmission")
(10, 3)
1.8737028625000000e+14 5.6877893879967145e-01 -2.0199871746742755e+00
1.8868056797202800e+14 6.6231267285486950e-01 -4.8205505656252186e+00
1.9000930436619719e+14 5.6416923128074015e-01 -7.6189791495480224e+00
1.9135688808510641e+14 6.9448054247359348e-01 -9.8251686828489948e+00
1.9272372300000000e+14 6.8966375773044486e-01 -1.2072120512361522e+01
1.9411022460431656e+14 6.7665466331356461e-01 -1.4165376020521656e+01
1.9551682043478259e+14 6.0789516856102366e-01 -1.6278646225180317e+01
1.9694395051094891e+14 5.9150914410864108e-01 -1.8117431311698198e+01
1.9839206779411762e+14 6.0231338792489797e-01 -1.9908139206744643e+01
1.9986163866666666e+14 5.5096869115626157e-01 -2.1692638628248570e+01
("port 2","mode 1",1,"port 3",1,"transmission")
(10, 3)
1.8737028625000000e+14 6.0189208954432105e-01 -7.7617151039875543e-01
1.8868056797202800e+14 6.4939463980411138e-01 -3.3300867616297718e+00
1.9000930436619719e+14 6.0559152301337971e-01 -5.6596775442118803e+00
1.9135688808510641e+14 6.8729224598039695e-01 -8.2546087881960766e+00
1.9272372300000000e+14 6.8478925622575193e-01 -1.0501245928027403e+01
1.9411022460431656e+14 6.7781187237303198e-01 -1.2593405880447820e+01
1.9551682043478259e+14 5.8594960504833282e-01 -1.4511813227750716e+01
1.9694395051094891e+14 6.7656853193536826e-01 -1.6541516509386568e+01
1.9839206779411762e+14 6.2385819759081340e-01 -1.8300099571276274e+01
1.9986163866666666e+14 6.4625564689195636e-01 -2.0026784380827650e+01
("port 2","mode 1",1,"port 2",1,"transmission")
(10, 3)
1.8737028625000000e+14 4.7550304898632517e-02 1.6283699507340512e+00
1.8868056797202800e+14 5.2463772337855092e-03 2.5162494474817283e+00
1.9000930436619719e+14 7.3728848380337081e-02 2.3177547675574921e+00
1.9135688808510641e+14 3.9106266808043976e-03 4.8707801177812495e+00
1.9272372300000000e+14 4.1423157316298476e-03 4.2523848241694182e+00
1.9411022460431656e+14 1.3216802968177363e-02 3.5804343583550517e+00
1.9551682043478259e+14 3.2468194688175377e-02 4.1719557860155740e+00
1.9694395051094891e+14 2.7805143844912873e-02 1.7801646028676350e+00
1.9839206779411762e+14 5.5268088490331560e-02 2.1232920926774690e+00
1.9986163866666666e+14 7.7917213051277967e-02 2.9156247248680307e+00
("port 2","mode 1",1,"port 4",1,"transmission")
(10, 3)
1.8737028625000000e+14 5.1128647549643365e-02 -1.4809264528560981e+00
1.8868056797202800e+14 2.3043537282771920e-02 -1.2327662278942975e+00
1.9000930436619719e+14 6.0356883148847400e-02 -3.8260434746753171e+00
1.9135688808510641e+14 3.0462437705606723e-03 -2.2551824557566906e+00
1.9272372300000000e+14 2.5162263896314897e-03 -3.6315451467131226e+00
1.9411022460431656e+14 9.7964095601935173e-03 -3.1411870679653204e+00
1.9551682043478259e+14 3.4343656539329574e-02 -2.0971919286347975e+00
1.9694395051094891e+14 2.2982386455217673e-02 -4.2753561557427311e+00
1.9839206779411762e+14 5.2372078157915600e-02 -4.1383032984755772e+00
1.9986163866666666e+14 6.5417613863200580e-02 -3.5043331182798645e+00
("port 4","mode 1",1,"port 1",1,"transmission")
(10, 3)
1.8737028625000000e+14 6.0189208940503591e-01 -7.7617142997663580e-01
1.8868056797202800e+14 6.4939464196850549e-01 -3.3300860773912788e+00
1.9000930436619719e+14 6.0559152029273855e-01 -5.6596801657481643e+00
1.9135688808510641e+14 6.8729224851455806e-01 -8.2546090787508639e+00
1.9272372300000000e+14 6.8478925145625735e-01 -1.0501243418339998e+01
1.9411022460431656e+14 6.7781187661379794e-01 -1.2593399406851386e+01
1.9551682043478259e+14 5.8594960572851951e-01 -1.4511813279918913e+01
1.9694395051094891e+14 6.7656852895461872e-01 -1.6541517986287836e+01
1.9839206779411762e+14 6.2385819833827250e-01 -1.8300099930307923e+01
1.9986163866666666e+14 6.4625564626865473e-01 -2.0026784524223224e+01
("port 4","mode 1",1,"port 3",1,"transmission")
(10, 3)
1.8737028625000000e+14 5.6877894086500935e-01 -2.0199875828416256e+00
1.8868056797202800e+14 6.6231267226079282e-01 -4.8205409992263908e+00
1.9000930436619719e+14 5.6416923272747665e-01 -7.6189667388935662e+00
1.9135688808510641e+14 6.9448053957358835e-01 -9.8251579120897823e+00
1.9272372300000000e+14 6.8966376042476085e-01 -1.2072110027245429e+01
1.9411022460431656e+14 6.7665465375658151e-01 -1.4165361599871117e+01
1.9551682043478259e+14 6.0789515991638798e-01 -1.6278630900263330e+01
1.9694395051094891e+14 5.9150913699597618e-01 -1.8117410260749452e+01
1.9839206779411762e+14 6.0231338174299320e-01 -1.9908121350816490e+01
1.9986163866666666e+14 5.5096868845659286e-01 -2.1692624451078320e+01
("port 4","mode 1",1,"port 2",1,"transmission")
(10, 3)
1.8737028625000000e+14 5.1128647690056608e-02 -1.4809264535050695e+00
1.8868056797202800e+14 2.3043537021850954e-02 -1.2327662341931949e+00
1.9000930436619719e+14 6.0356882816724744e-02 -3.8260434808456800e+00
1.9135688808510641e+14 3.0462437655968235e-03 -2.2551824192713044e+00
1.9272372300000000e+14 2.5162261589809997e-03 -3.6315451461894166e+00
1.9411022460431656e+14 9.7964094379459268e-03 -3.1411870321465374e+00
1.9551682043478259e+14 3.4343656497435635e-02 -2.0971919197762166e+00
1.9694395051094891e+14 2.2982387046930706e-02 -4.2753561574202870e+00
1.9839206779411762e+14 5.2372078036106676e-02 -4.1383032937234532e+00
1.9986163866666666e+14 6.5417613346215292e-02 -3.5043331218700082e+00
("port 4","mode 1",1,"port 4",1,"transmission")
(10, 3)
1.8737028625000000e+14 4.7550305043483766e-02 1.6283695834827221e+00
1.8868056797202800e+14 5.2463798143552870e-03 2.5162591763768667e+00
1.9000930436619719e+14 7.3728847807781620e-02 2.3177646420188913e+00
1.9135688808510641e+14 3.9106263833319759e-03 4.8707906611693677e+00
1.9272372300000000e+14 4.1423159241457379e-03 4.2523979113104868e+00
1.9411022460431656e+14 1.3216802765634465e-02 3.5804551679401864e+00
1.9551682043478259e+14 3.2468196176483125e-02 4.1719710596447959e+00
1.9694395051094891e+14 2.7805141942194491e-02 1.7801840013692138e+00
1.9839206779411762e+14 5.5268091518820332e-02 2.1233095280110410e+00
1.9986163866666666e+14 7.7917215502097695e-02 2.9156387230581129e+00
