("port 1","TE",1,"port 1",1,"modulation")
(1,7)
298.00 373.00 573.00 773.00 973.00 1173.00 1273.00
(1000,15)
1.920100e+14	7.141178e-03	2.864120e+00	1.977128e-02	1.180479e+00	3.700210e-03	2.876704e+00	7.490605e-03	9.122676e-01	6.944643e-03	1.571629e+00	5.225924e-03	1.713980e+00	7.305050e-06	1.887226e-02
1.920073e+14	1.721699e-02	2.419032e+00	1.437991e-02	7.353538e-01	9.108024e-03	2.430936e+00	4.215734e-03	4.657274e-01	6.236237e-03	1.124129e+00	5.003533e-03	1.265327e+00	2.013573e-03	2.712893e+00
1.920046e+14	2.404692e-02	1.974080e+00	6.111086e-03	2.901531e-01	1.276724e-02	1.985217e+00	9.643902e-05	1.906120e-02	4.295203e-03	6.766334e-01	3.788991e-03	8.166829e-01	3.639031e-03	2.263604e+00
1.920019e+14	2.625373e-02	1.529231e+00	3.446537e-03	2.986515e+00	1.394892e-02	1.539537e+00	4.061598e-03	2.714258e+00	1.500111e-03	2.291374e-01	1.820381e-03	3.680438e-01	4.545227e-03	1.814334e+00
1.919992e+14	2.334622e-02	1.084385e+00	1.243275e-02	2.541312e+00	1.240455e-02	1.093867e+00	7.441292e-03	2.267754e+00	1.600663e-03	2.923264e+00	5.141709e-04	3.061042e+00	4.550507e-03	1.365079e+00
1.919965e+14	1.582370e-02	6.394432e-01	1.908019e-02	2.096205e+00	8.417483e-03	6.481791e-01	9.374875e-03	1.821281e+00	4.396552e-03	2.475794e+00	2.753015e-03	2.612409e+00	3.651773e-03	9.158341e-01
1.919938e+14	5.095311e-03	1.943841e-01	2.206281e-02	1.651189e+00	2.751673e-03	2.024657e-01	9.475684e-03	1.374828e+00	6.335098e-03	2.028349e+00	4.452303e-03	2.163812e+00	2.025483e-03	4.665961e-01
1.919911e+14	6.778687e-03	2.890881e+00	2.075771e-02	1.206200e+00	3.493936e-03	2.898354e+00	7.715149e-03	9.283813e-01	7.031116e-03	1.580925e+00	5.273995e-03	1.715233e+00	6.979101e-06	-3.122412e+00
1.919884e+14	1.748313e-02	2.445852e+00	1.537193e-02	7.611620e-01	9.098701e-03	2.452668e+00	4.430059e-03	4.819291e-01	6.343104e-03	1.133513e+00	5.053053e-03	1.266669e+00	2.042810e-03	2.709762e+00
1.919857e+14	2.490397e-02	2.000969e+00	6.912414e-03	3.160417e-01	1.295951e-02	2.007034e+00	2.583934e-04	3.543088e-02	4.401883e-03	6.861058e-01	3.830522e-03	8.181138e-01	3.677639e-03	2.260562e+00
1.919830e+14	2.754609e-02	1.556203e+00	2.998711e-03	3.012476e+00	1.430790e-02	1.561441e+00	3.984429e-03	2.730633e+00	1.585794e-03	2.386981e-01	1.845925e-03	3.695631e-01	4.585862e-03	1.811381e+00
1.919803e+14	2.482848e-02	1.111446e+00	1.243449e-02	2.567342e+00	1.286211e-02	1.115859e+00	7.465095e-03	2.284216e+00	1.552962e-03	2.932913e+00	5.096303e-04	3.062649e+00	4.585464e-03	1.362214e+00
1.919776e+14	1.720640e-02	6.665880e-01	1.954035e-02	2.122309e+00	8.885117e-03	6.702598e-01	9.496242e-03	1.837830e+00	4.396621e-03	2.485530e+00	2.770529e-03	2.614105e+00	3.674438e-03	9.130576e-01
1.919748e+14	6.100631e-03	2.215978e-01	2.289981e-02	1.677375e+00	3.137557e-03	2.246327e-01	9.672048e-03	1.391465e+00	6.383528e-03	2.038173e+00	4.488721e-03	2.165596e+00	2.031583e-03	4.639080e-01
1.919721e+14	6.360922e-03	2.918150e+00	2.181399e-02	1.232475e+00	3.266932e-03	2.920604e+00	7.948965e-03	9.451066e-01	7.119072e-03	1.590836e+00	5.322528e-03	1.717106e+00	1.857366e-05	-3.126138e+00
1.919694e+14	1.775115e-02	2.473175e+00	1.644327e-02	7.875243e-01	9.077549e-03	2.475001e+00	4.655962e-03	4.987425e-01	6.453926e-03	1.143513e+00	5.104535e-03	1.268630e+00	2.069879e-03	2.707251e+00
1.919667e+14	2.582176e-02	2.028357e+00	7.786927e-03	3.424841e-01	1.315135e-02	2.029450e+00	4.319865e-04	5.235052e-02	4.514236e-03	6.961941e-01	3.875135e-03	8.201633e-01	3.715036e-03	2.258139e+00
1.919640e+14	2.894799e-02	1.583672e+00	2.498757e-03	3.038989e+00	1.467811e-02	1.583944e+00	3.897846e-03	2.747620e+00	1.677768e-03	2.488748e-01	1.875072e-03	3.717011e-01	4.626495e-03	1.809047e+00
1.919613e+14	2.644894e-02	1.139005e+00	1.241630e-02	2.593922e+00	1.334055e-02	1.138451e+00	7.483585e-03	2.301289e+00	1.499582e-03	2.943177e+00	5.016769e-04	3.064876e+00	4.621636e-03	1.359968e+00
1.919586e+14	1.872921e-02	6.942305e-01	2.001773e-02	2.148960e+00	9.379341e-03	6.929397e-01	9.617486e-03	1.854990e+00	4.392745e-03	2.495881e+00	2.785498e-03	2.616419e+00	3.699302e-03	9.109008e-01
1.919559e+14	7.219678e-03	2.493070e-01	2.378883e-02	1.704107e+00	3.550573e-03	2.473986e-01	9.873563e-03	1.408713e+00	6.430538e-03	2.048612e+00	4.523973e-03	2.167999e+00	2.040434e-03	4.618397e-01
1.919532e+14	5.880016e-03	2.945909e+00	2.294775e-02	1.259295e+00	3.017614e-03	2.943453e+00	8.192261e-03	9.624431e-01	7.208433e-03	1.601364e+00	5.371515e-03	1.719597e+00	2.741168e-05	-3.128337e+00
1.919505e+14	1.802146e-02	2.500983e+00	1.760285e-02	8.144330e-01	9.043405e-03	2.497932e+00	4.893864e-03	5.161670e-01	6.568727e-03	1.154129e+00	5.158012e-03	1.271210e+00	2.094734e-03	2.705359e+00
1.919478e+14	2.680936e-02	2.056225e+00	8.743052e-03	3.694721e-01	1.334224e-02	2.052465e+00	6.177705e-04	6.987057e-02	4.632384e-03	7.068982e-01	3.922904e-03	8.228314e-01	3.751209e-03	2.256336e+00
1.919451e+14	3.047575e-02	1.611620e+00	1.940476e-03	3.066047e+00	1.505982e-02	1.607045e+00	3.801271e-03	2.765218e+00	1.776231e-03	2.596672e-01	1.907916e-03	3.744575e-01	4.667145e-03	1.807332e+00
1.919424e+14	2.822822e-02	1.167043e+00	1.237558e-02	2.621042e+00	1.384090e-02	1.161641e+00	7.496271e-03	2.318973e+00	1.440287e-03	2.954057e+00	4.902112e-04	3.067721e+00	4.659070e-03	1.358343e+00
1.919397e+14	2.041315e-02	7.223515e-01	2.051403e-02	2.176150e+00	9.901724e-03	7.162172e-01	9.738303e-03	1.872761e+00	4.384695e-03	2.506848e+00	2.797836e-03	2.619352e+00	3.726431e-03	9.093635e-01
1.919370e+14	8.469552e-03	2.774920e-01	2.473570e-02	1.731377e+00	3.992550e-03	2.707621e-01	1.008018e-02	1.426572e+00	6.475949e-03	2.059667e+00	4.558003e-03	2.171020e+00	2.052109e-03	4.603909e-01
1.919343e+14	5.326562e-03	2.974140e+00	2.416797e-02	1.286653e+00	2.744257e-03	2.966899e+00	8.445244e-03	9.803903e-01	7.299107e-03	1.612507e+00	5.420941e-03	1.722707e+00	3.342400e-05	-3.129780e+00
1.919316e+14	1.829476e-02	2.529254e+00	1.886110e-02	8.418788e-01	8.994995e-03	2.521459e+00	5.144199e-03	5.342021e-01	6.687523e-03	1.165360e+00	5.213517e-03	1.274408e+00	2.117327e-03	2.704087e+00
1.919289e+14	2.787799e-02	2.084552e+00	9.790638e-03	3.969967e-01	1.353164e-02	2.076076e+00	8.163254e-04	8.799751e-02	4.756449e-03	7.182177e-01	3.973897e-03	8.261176e-01	3.786138e-03	2.255153e+00
1.919262e+14	3.214941e-02	1.640023e+00	1.316653e-03	3.093641e+00	1.545334e-02	1.630742e+00	3.694093e-03	2.783426e+00	1.881387e-03	2.710750e-01	1.944554e-03	3.778322e-01	4.707824e-03	1.806237e+00
1.919235e+14	3.019163e-02	1.195536e+00	1.230935e-02	2.648694e+00	1.436424e-02	1.185426e+00	7.502628e-03	2.337267e+00	1.374828e-03	2.965552e+00	4.751295e-04	3.071184e+00	4.697812e-03	1.357336e+00
1.919208e+14	2.228392e-02	7.509277e-01	2.103132e-02	2.203868e+00	1.045398e-02	7.400908e-01	9.858360e-03	1.891142e+00	4.372225e-03	2.518431e+00	2.807453e-03	2.622903e+00	3.755895e-03	9.084456e-01
1.919181e+14	9.871115e-03	3.061292e-01	2.574738e-02	1.759172e+00	4.465481e-03	2.947216e-01	1.029181e-02	1.445041e+00	6.519569e-03	2.071337e+00	4.590750e-03	2.174659e+00	2.066688e-03	4.595614e-01
1.919153e+14	4.689202e-03	3.002816e+00	2.548526e-02	1.314537e+00	2.444978e-03	2.990941e+00	8.708123e-03	9.989476e-01	7.390992e-03	1.624265e+00	5.470788e-03	1.726434e+00	3.653912e-05	-3.130553e+00
1.919126e+14	1.857216e-02	2.557962e+00	2.023034e-02	8.698506e-01	8.930927e-03	2.545582e+00	5.407418e-03	5.528475e-01	6.810322e-03	1.177206e+00	5.271074e-03	1.278224e+00	2.137606e-03	2.703434e+00
1.919099e+14	2.904174e-02	2.113308e+00	1.094128e-02	4.250466e-01	1.371894e-02	2.100281e+00	1.028261e-03	1.067329e-01	4.886549e-03	7.301525e-01	4.028182e-03	8.300220e-01	3.819800e-03	2.254588e+00
1.919072e+14	3.399393e-02	1.668853e+00	6.188294e-04	3.121766e+00	1.585897e-02	1.655033e+00	3.575661e-03	2.802245e+00	1.993447e-03	2.830980e-01	1.985081e-03	3.818249e-01	4.748543e-03	1.805761e+00
1.919045e+14	3.237056e-02	1.224455e+00	1.221420e-02	2.676866e+00	1.491180e-02	1.209805e+00	7.502094e-03	2.356171e+00	1.302946e-03	2.977663e+00	4.563239e-04	3.075266e+00	4.737902e-03	1.356949e+00
1.919018e+14	2.437337e-02	7.799300e-01	2.157218e-02	2.232101e+00	1.103797e-02	7.645586e-01	9.977294e-03	1.910133e+00	4.355077e-03	2.530629e+00	2.814249e-03	2.627072e+00	3.787757e-03	9.081467e-01
1.918991e+14	1.145011e-02	3.351887e-01	2.683216e-02	1.787481e+00	4.971549e-03	3.192752e-01	1.050839e-02	1.464120e+00	6.561187e-03	2.083622e+00	4.622144e-03	2.178916e+00	2.084245e-03	4.593510e-01
1.918964e+14	3.954079e-03	3.031906e+00	2.691227e-02	1.342933e+00	2.117711e-03	3.015577e+00	8.981104e-03	1.018115e+00	7.483971e-03	1.636638e+00	5.521026e-03	1.730779e+00	3.668311e-05	-3.130676e+00
1.918937e+14	1.885537e-02	2.587074e+00	2.172521e-02	8.983354e-01	8.849673e-03	2.570298e+00	5.683988e-03	5.721025e-01	6.937124e-03	1.189668e+00	5.330705e-03	1.282657e+00	2.155511e-03	2.703401e+00
1.918910e+14	3.031853e-02	2.142459e+00	1.220874e-02	4.536088e-01	1.390346e-02	2.125079e+00	1.254216e-03	1.260769e-01	5.022802e-03	7.427022e-01	4.085825e-03	8.345441e-01	3.852164e-03	2.254643e+00
1.918883e+14	3.604078e-02	1.698074e+00	1.629916e-04	8.701068e-03	1.627706e-02	1.679916e+00	3.445286e-03	2.821672e+00	2.112623e-03	2.957359e-01	2.029598e-03	3.864354e-01	4.789305e-03	1.805904e+00
1.918856e+14	3.480447e-02	1.253765e+00	1.208615e-02	2.705542e+00	1.548488e-02	1.234777e+00	7.494066e-03	2.375685e+00	1.224369e-03	2.990389e+00	4.336818e-04	3.079966e+00	4.779377e-03	1.357180e+00
1.918829e+14	2.672142e-02	8.093220e-01	2.213979e-02	2.260835e+00	1.165576e-02	7.896187e-01	1.009471e-02	1.929733e+00	4.332974e-03	2.543441e+00	2.818119e-03	2.631858e+00	3.822079e-03	9.084669e-01
1.918802e+14	1.323868e-02	3.646334e-01	2.800011e-02	1.816288e+00	5.513150e-03	3.444211e-01	1.072979e-02	1.483808e+00	6.600579e-03	2.096522e+00	4.652107e-03	2.183791e+00	2.104858e-03	4.597596e-01
1.918775e+14	3.104086e-03	3.061371e+00	2.846423e-02	1.371826e+00	1.760189e-03	3.040806e+00	9.264393e-03	1.037891e+00	7.577912e-03	1.649626e+00	5.571623e-03	1.735742e+00	3.377944e-05	-3.130150e+00
1.918748e+14	1.914701e-02	2.616547e+00	2.336330e-02	9.273176e-01	8.749555e-03	2.595605e+00	5.974396e-03	5.919667e-01	7.067917e-03	1.202744e+00	5.392424e-03	1.287709e+00	2.170983e-03	2.703986e+00
1.918721e+14	3.173151e-02	2.171960e+00	1.360949e-02	4.826675e-01	1.408448e-02	2.150467e+00	1.494864e-03	1.460295e-01	5.165324e-03	7.558666e-01	4.146889e-03	8.396839e-01	3.883196e-03	2.255317e+00
1.918694e+14	3.833021e-02	1.727638e+00	1.040728e-03	3.788185e-02	1.670798e-02	1.705390e+00	3.302236e-03	2.841709e+00	2.239136e-03	3.089885e-01	2.078202e-03	3.916635e-01	4.830108e-03	1.806666e+00
1.918667e+14	3.754365e-02	1.283417e+00	1.192059e-02	2.734706e+00	1.608493e-02	1.260339e+00	7.477898e-03	2.395808e+00	1.138817e-03	3.003729e+00	4.070863e-04	3.085284e+00	4.822269e-03	1.358031e+00
1.918640e+14	2.937883e-02	8.390572e-01	2.273817e-02	2.290051e+00	1.230960e-02	8.152689e-01	1.021017e-02	1.949942e+00	4.305626e-03	2.556868e+00	2.818951e-03	2.637262e+00	3.858923e-03	9.094057e-01
1.918613e+14	1.527761e-02	3.944155e-01	2.926353e-02	1.845573e+00	6.092924e-03	3.701569e-01	1.095589e-02	1.504104e+00	6.637501e-03	2.110037e+00	4.680553e-03	2.189283e+00	2.128604e-03	4.607868e-01
1.918586e+14	2.117825e-03	3.091161e+00	3.015966e-02	1.401198e+00	1.369915e-03	3.066625e+00	9.558196e-03	1.058275e+00	7.672670e-03	1.663228e+00	5.622534e-03	1.741323e+00	2.774891e-05	-3.128954e+00
1.918559e+14	1.945104e-02	2.646327e+00	2.516593e-02	9.567781e-01	8.628725e-03	2.621501e+00	6.279142e-03	6.124395e-01	7.202683e-03	1.216434e+00	5.456241e-03	1.293378e+00	2.183955e-03	2.705190e+00
1.918532e+14	3.331102e-02	2.201753e+00	1.516348e-02	5.122034e-01	1.426118e-02	2.176444e+00	1.750913e-03	1.665903e-01	5.314225e-03	7.696453e-01	4.211434e-03	8.454411e-01	3.912854e-03	2.256609e+00
1.918505e+14	4.091453e-02	1.757487e+00	2.028722e-03	6.747772e-02	1.715218e-02	1.731451e+00	3.145737e-03	2.862355e+00	2.373209e-03	3.228554e-01	2.130994e-03	3.975090e-01	4.870946e-03	1.808047e+00
1.918478e+14	4.065328e-02	1.313354e+00	1.171206e-02	2.764337e+00	1.671356e-02	1.286488e+00	7.452898e-03	2.416538e+00	1.045994e-03	3.017684e+00	3.764158e-04	3.091220e+00	4.866606e-03	1.359500e+00
1.918451e+14	3.241125e-02	8.690754e-01	2.337242e-02	2.319727e+00	1.300200e-02	8.415067e-01	1.032322e-02	1.970759e+00	4.272727e-03	2.570909e+00	2.816625e-03	2.643284e+00	3.898347e-03	9.109631e-01
1.918424e+14	1.761937e-02	4.244734e-01	3.063759e-02	1.875314e+00	6.713790e-03	3.964805e-01	1.118654e-02	1.525008e+00	6.671693e-03	2.124166e+00	4.707388e-03	2.195392e+00	2.155559e-03	4.624326e-01
1.918397e+14	9.681574e-04	3.121216e+00	3.202129e-02	1.431023e+00	9.441245e-04	3.093033e+00	9.862715e-03	1.079268e+00	7.768080e-03	1.677445e+00	5.673709e-03	1.747521e+00	1.850952e-05	-3.126994e+00
1.918370e+14	1.977353e-02	2.676343e+00	2.715922e-02	9.866934e-01	8.485140e-03	2.647984e+00	6.598752e-03	6.335203e-01	7.341390e-03	1.230739e+00	5.522160e-03	1.299664e+00	2.194355e-03	2.707012e+00
1.918343e+14	3.509766e-02	2.231762e+00	1.689504e-02	5.421932e-01	1.443267e-02	2.203006e+00	2.023107e-03	1.877588e-01	5.469614e-03	7.840382e-01	4.279517e-03	8.518155e-01	3.941093e-03	2.258519e+00
1.918316e+14	4.386305e-02	1.787541e+00	3.144415e-03	9.751899e-02	1.761012e-02	1.758097e+00	2.974966e-03	2.883608e+00	2.515071e-03	3.373364e-01	2.188076e-03	4.039717e-01	4.911806e-03	1.810046e+00
1.918289e+14	4.421934e-02	1.343494e+00	1.145412e-02	2.794409e+00	1.737255e-02	1.313222e+00	7.418327e-03	2.437877e+00	9.455959e-04	3.032254e+00	3.415439e-04	3.097774e+00	4.912412e-03	1.361587e+00
1.918262e+14	3.590506e-02	8.992973e-01	2.404908e-02	2.349836e+00	1.373573e-02	8.683295e-01	1.043333e-02	1.992183e+00	4.233950e-03	2.585565e+00	2.811014e-03	2.649922e+00	3.940405e-03	9.131388e-01
1.918235e+14	2.033276e-02	4.547256e-01	3.214127e-02	1.905483e+00	7.378990e-03	4.233889e-01	1.142157e-02	1.546520e+00	6.702875e-03	2.138908e+00	4.732508e-03	2.202119e+00	2.185803e-03	4.646967e-01
1.918208e+14	3.798895e-04	9.797132e-03	3.407739e-02	1.461275e+00	4.797528e-04	3.120035e+00	1.017815e-02	1.100868e+00	7.863963e-03	1.692275e+00	5.725089e-03	1.754335e+00	5.976413e-06	-3.123217e+00
1.918181e+14	2.012385e-02	2.706501e+00	2.937552e-02	1.017035e+00	8.316537e-03	2.675051e+00	6.933767e-03	6.552084e-01	7.483993e-03	1.245658e+00	5.590177e-03	1.306567e+00	2.202108e-03	2.709452e+00
1.918154e+14	3.714689e-02	2.261886e+00	1.883429e-02	5.726074e-01	1.459798e-02	2.230151e+00	2.312230e-03	2.095345e-01	5.631594e-03	7.990449e-01	4.351193e-03	8.588068e-01	3.967859e-03	2.261048e+00
1.918127e+14	4.726951e-02	1.817696e+00	4.409258e-03	1.279780e-01	1.808234e-02	1.785325e+00	2.789048e-03	2.905469e+00	2.664954e-03	3.524311e-01	2.249550e-03	4.110514e-01	4.952667e-03	1.812663e+00
1.918100e+14	4.835771e-02	1.373733e+00	1.113903e-02	2.824890e+00	1.806391e-02	1.340538e+00	7.373394e-03	2.459822e+00	8.373037e-04	3.047437e+00	3.023397e-04	3.104946e+00	4.959704e-03	1.364293e+00
1.918073e+14	3.997636e-02	9.296161e-01	2.477668e-02	2.380344e+00	1.451389e-02	8.957341e-01	1.053996e-02	2.014214e+00	4.188955e-03	2.600834e+00	2.801984e-03	2.657178e+00	3.985151e-03	9.159327e-01
1.918046e+14	2.350980e-02	4.850620e-01	3.379858e-02	1.936042e+00	8.092141e-03	4.508792e-01	1.166077e-02	1.568638e+00	6.730747e-03	2.154264e+00	4.755801e-03	2.209462e+00	2.219412e-03	4.675789e-01
1.918019e+14	1.972174e-03	4.009647e-02	3.636352e-02	1.491916e+00	2.661573e-05	5.520900e-03	1.050470e-02	1.123075e+00	7.960122e-03	1.707719e+00	5.776605e-03	1.761767e+00	9.938272e-06	1.797706e-02
1.917992e+14	2.051672e-02	2.736670e+00	3.185546e-02	1.047765e+00	8.120401e-03	2.702697e+00	7.284753e-03	6.775032e-01	7.630438e-03	1.261190e+00	5.660282e-03	1.314086e+00	2.207131e-03	2.712511e+00
1.917965e+14	3.953646e-02	2.291984e+00	2.101892e-02	6.034095e-01	1.475603e-02	2.257875e+00	2.619110e-03	2.319167e-01	5.800265e-03	8.146651e-01	4.426514e-03	8.664150e-01	3.993093e-03	2.264195e+00
1.917938e+14	5.126386e-02	1.847806e+00	5.849965e-03	1.588173e-01	1.856947e-02	1.813132e+00	2.587055e-03	2.927936e+00	2.823095e-03	3.681394e-01	2.315519e-03	4.187478e-01	4.993505e-03	1.815898e+00
1.917911e+14	5.322840e-02	1.403922e+00	1.075748e-02	2.855739e+00	1.878989e-02	1.368432e+00	7.317248e-03	2.482374e+00	7.207875e-04	3.063235e+00	2.586676e-04	3.112738e+00	5.008496e-03	1.367616e+00
1.917884e+14	4.478502e-02	9.598844e-01	2.556645e-02	2.411207e+00	1.533997e-02	9.237171e-01	1.064252e-02	2.036851e+00	4.137381e-03	2.616716e+00	2.789392e-03	2.665050e+00	4.032634e-03	9.193444e-01
1.917857e+14	2.727654e-02	5.153305e-01	3.564037e-02	1.966948e+00	8.857294e-03	4.789479e-01	1.190392e-02	1.591363e+00	6.754989e-03	2.170234e+00	4.777145e-03	2.217423e+00	2.256463e-03	4.710790e-01
1.917830e+14	3.870006e-03	7.026239e-02	3.892511e-02	1.522899e+00	5.788030e-04	3.411369e-02	1.084257e-02	1.145887e+00	8.056338e-03	1.723776e+00	5.828181e-03	1.769815e+00	2.932529e-05	2.240168e-02
1.917803e+14	2.097593e-02	2.766671e+00	3.465080e-02	1.078839e+00	7.893923e-03	2.730921e+00	7.652301e-03	7.004041e-01	7.780654e-03	1.277335e+00	5.732459e-03	1.322223e+00	2.209340e-03	2.716187e+00
1.917776e+14	4.237866e-02	2.321861e+00	2.349683e-02	6.345527e-01	1.490563e-02	2.286175e+00	2.944618e-03	2.549049e-01	5.975720e-03	8.308985e-01	4.505526e-03	8.746397e-01	4.016730e-03	2.267959e+00
1.917749e+14	5.603161e-02	1.877663e+00	7.500277e-03	1.899884e-01	1.907222e-02	1.841513e+00	2.367999e-03	2.951010e+00	2.989735e-03	3.844609e-01	2.386086e-03	4.270607e-01	5.034287e-03	1.819751e+00
1.917722e+14	5.905872e-02	1.433853e+00	1.029810e-02	2.886905e+00	1.955304e-02	1.396900e+00	7.248983e-03	2.505531e+00	5.957048e-04	3.079647e+00	2.103872e-04	3.121149e+00	5.058797e-03	1.371557e+00
1.917695e+14	5.055745e-02	9.898929e-01	2.643347e-02	2.442369e+00	1.621789e-02	9.522746e-01	1.074034e-02	2.060094e+00	4.078848e-03	2.633212e+00	2.773087e-03	2.673539e+00	4.082903e-03	9.233739e-01
1.917668e+14	3.181038e-02	5.453147e-01	3.770690e-02	1.998141e+00	9.679012e-03	5.075912e-01	1.215076e-02	1.614692e+00	6.775259e-03	2.186816e+00	4.796408e-03	2.225999e+00	2.297035e-03	4.751968e-01
1.917641e+14	6.157122e-03	1.000810e-01	4.182112e-02	1.554165e+00	1.181105e-03	6.284696e-02	1.119195e-02	1.169305e+00	8.152376e-03	1.740446e+00	5.879729e-03	1.778480e+00	5.227854e-05	2.679581e-02
1.917614e+14	2.154114e-02	2.796241e+00	3.782850e-02	1.110196e+00	7.633958e-03	2.759718e+00	8.037025e-03	7.239102e-01	7.934557e-03	1.294093e+00	5.806682e-03	1.330976e+00	2.208640e-03	2.720481e+00
1.917587e+14	4.584162e-02	2.351228e+00	2.632983e-02	6.659764e-01	1.504546e-02	2.315047e+00	3.289676e-03	2.784982e-01	6.158044e-03	8.477449e-01	4.588272e-03	8.834807e-01	4.038695e-03	2.272341e+00
1.917560e+14	6.184688e-02	1.906966e+00	9.403475e-03	2.214285e-01	1.959145e-02	1.870464e+00	2.130830e-03	2.974688e+00	3.165116e-03	4.013952e-01	2.461355e-03	4.359900e-01	5.074975e-03	1.824221e+00
1.917533e+14	6.618285e-02	1.463221e+00	9.746883e-03	2.918319e+00	2.035626e-02	1.425938e+00	7.167624e-03	2.529294e+00	4.617004e-04	3.096675e+00	1.573534e-04	3.130187e+00	5.110608e-03	1.376116e+00
