0, -0.7622493327713089, [2.50000000e-07, 2.88888889e-07, 3.27777778e-07, 3.66666667e-07, 4.05555556e-07, 4.44444444e-07, 4.83333333e-07, 5.22222222e-07, 5.61111111e-07, 6.00000000e-07], [-0.74710155, -1.41335297, -0.60234326,  1.71567569,  1.71368119,  0.04082382, -0.20793163,  0.32026061, -1.41701645, -1.00715422]
1, -0.8916289781537675, [2.39079061e-07, 2.69473886e-07, 2.99868711e-07, 5.04998564e-07, 5.35393389e-07, 4.53361133e-07, 4.37917160e-07, 5.92173155e-07, 4.82237661e-07, 5.12632486e-07], [-1.25888783,  0.63058473,  0.80757086, -0.4309222 , -0.69095078, -0.98002777, -0.79112705, -0.38230171, -0.05457712,  0.51990133]
2, -0.9278993233978883, [2.25737318e-07, 2.72605611e-07, 3.07772858e-07, 5.01484656e-07, 5.29239502e-07, 4.42341198e-07, 4.29834045e-07, 5.86847566e-07, 4.79525391e-07, 5.17843340e-07], [ 0.39870731,  0.46657773,  0.28582585, -0.20977756, -0.42357674, -0.77495461, -0.65486139, -0.30106363,  0.00383684,  0.21532174]
3, -0.9558841245425934, [2.27727986e-07, 2.79240354e-07, 3.16187671e-07, 4.88763096e-07, 5.12912757e-07, 4.25251257e-07, 4.20029018e-07, 5.74569906e-07, 4.82050757e-07, 5.28496755e-07], [ 1.12559623, -0.03626311, -0.16466221,  0.02646765, -0.12338345,  0.0818633 , -0.20640229, -0.15737646,  0.05101952,  0.09063978]
4, -0.9652609692140943, [2.41901801e-07, 2.80272217e-07, 3.18827534e-07, 4.73719998e-07, 4.95175930e-07, 4.22802148e-07, 4.18808772e-07, 5.62232028e-07, 4.89785478e-07, 5.41381499e-07], [ 0.2543291 , -0.13060348, -0.0390953 ,  0.17750112, -0.03316689,  0.32116776, -0.05115011, -0.02361639,  0.01579216, -0.22538292]
5, -0.9687501799011723, [2.43946233e-07, 2.79131545e-07, 3.19070874e-07, 4.79053517e-07, 4.95760898e-07, 4.28224951e-07, 4.15860396e-07, 5.63025159e-07, 4.89030199e-07, 5.35869883e-07], [ 0.01769992, -0.03697659,  0.06150061,  0.13365027, -0.07396216,  0.06290927, -0.17600796, -0.06377014,  0.00445598, -0.02692852]
6, -0.9720968164429132, [2.46196640e-07, 2.77931901e-07, 3.21555611e-07, 4.88002856e-07, 4.94750892e-07, 4.32629992e-07, 4.06466207e-07, 5.61946346e-07, 4.87194214e-07, 5.30474335e-07], [-0.03579385,  0.0364731 ,  0.10518708,  0.12103366, -0.14760957,  0.00399988, -0.06572756, -0.09155835,  0.06683069,  0.08436246]
7, -0.9735054332774268, [2.53669415e-07, 2.76557132e-07, 3.32305596e-07, 5.07525464e-07, 4.77651195e-07, 4.45043205e-07, 3.90364808e-07, 5.50661738e-07, 4.91650537e-07, 5.25156328e-07], [-0.6197268 ,  0.023297  ,  0.12599504,  0.01594821, -0.15742074, -0.03405608,  0.18452335,  0.00132884,  0.12596145,  0.18976074]
8, -0.9770505423989156, [2.49708223e-07, 2.75650570e-07, 3.32668767e-07, 5.06565824e-07, 4.73742801e-07, 4.45256941e-07, 3.95100333e-07, 5.49324470e-07, 4.95295488e-07, 5.29161155e-07], [-0.31923136,  0.0783773 ,  0.10733286,  0.01821163, -0.11715741, -0.02529151, -0.02162683, -0.01777022,  0.0651641 ,  0.0796348 ]
9, -0.9810136501452968, [2.45606089e-07, 2.74967391e-07, 3.39808424e-07, 5.16025252e-07, 4.57464033e-07, 4.52632414e-07, 3.92548564e-07, 5.41248752e-07, 5.03900530e-07, 5.32152872e-07], [-0.06296006,  0.03857155,  0.06669621,  0.01123624, -0.00811686,  0.1247929 ,  0.07676412,  0.00041141,  0.09126294,  0.03662089]
10, -0.9813339692904408, [2.41014118e-07, 2.74105018e-07, 3.54671339e-07, 5.32782131e-07, 4.28310859e-07, 4.71166250e-07, 3.89951097e-07, 5.25793722e-07, 5.22523071e-07, 5.37999926e-07], [ 0.03157356, -0.02284361,  0.03295937,  0.01662235,  0.1196888 ,  0.15996944,  0.08609123,  0.10314966, -0.0645136 , -0.04772011]
11, -0.9831606957075716, [2.41306708e-07, 2.79276930e-07, 3.58513720e-07, 5.33309245e-07, 4.40793959e-07, 4.72483261e-07, 3.91908932e-07, 5.35458367e-07, 5.15295683e-07, 5.40163240e-07], [ 0.01915405,  0.10101396,  0.04288428, -0.01811602, -0.04435205,  0.01484137, -0.05951303, -0.0044984 ,  0.01046524, -0.10983266]
12, -0.9838153619211131, [2.41199796e-07, 2.82540070e-07, 3.62967754e-07, 5.36939734e-07, 4.38746340e-07, 4.76769427e-07, 3.90605983e-07, 5.36028428e-07, 5.15882729e-07, 5.38323492e-07], [ 0.07282849,  0.05768265,  0.00725604, -0.02636134, -0.01787867, -0.01182245, -0.02291011,  0.02103297,  0.01973295, -0.04986414]
13, -0.9845557024920143, [2.43219615e-07, 2.87884473e-07, 3.64622509e-07, 5.34372218e-07, 4.40739611e-07, 4.76612704e-07, 3.90100204e-07, 5.40508070e-07, 5.15194924e-07, 5.34427605e-07], [-0.00096514,  0.03849517,  0.00245635, -0.01694033,  0.02446964,  0.01680039,  0.02205399,  0.00067536,  0.04394298, -0.02849995]
14, -0.9850455150412608, [2.45111694e-07, 2.99171941e-07, 3.68178716e-07, 5.29984110e-07, 4.46792136e-07, 4.77332377e-07, 3.90826264e-07, 5.48153848e-07, 5.16004174e-07, 5.28386838e-07], [-0.07293121,  0.02183315,  0.04977494,  0.00765471,  0.05032139,  0.01512344,  0.03649776, -0.02998324,  0.05429209,  0.05093709]
15, -0.9856762656338034, [2.46405460e-07, 3.13121384e-07, 3.77449627e-07, 5.28770103e-07, 4.52746139e-07, 4.81319017e-07, 3.92732314e-07, 5.55442778e-07, 5.19498773e-07, 5.26226950e-07], [-0.12031798, -0.00393551,  0.02737136,  0.03890437,  0.02800013,  0.08122959,  0.05690204, -0.00987968, -0.00760695,  0.05796589]
16, -0.9863684219392349, [2.46846911e-07, 3.26948939e-07, 3.88438762e-07, 5.31182225e-07, 4.56311719e-07, 4.88888336e-07, 3.95042176e-07, 5.62224106e-07, 5.22922205e-07, 5.26144858e-07], [-0.15079946,  0.01063649,  0.01504354, -0.01517153, -0.01417381,  0.01663137,  0.05070596, -0.03174615, -0.04730005, -0.02268081]
17, -0.9865447636457917, [2.45079170e-07, 3.32158103e-07, 3.92177945e-07, 5.29965529e-07, 4.57444993e-07, 4.91443033e-07, 3.98221009e-07, 5.62581610e-07, 5.22296232e-07, 5.25653227e-07], [ 0.09048452,  0.05296949, -0.0413361 , -0.01684569, -0.06454717,  0.00668569, -0.03104468, -0.04389703, -0.01064638, -0.05881759]
18, -0.9868475564852254, [2.44691333e-07, 3.32098650e-07, 3.91854096e-07, 5.29805282e-07, 4.54156738e-07, 4.92518085e-07, 3.98563308e-07, 5.60088811e-07, 5.22960059e-07, 5.24298818e-07], [ 0.0529108 ,  0.01760285, -0.0145864 , -0.00540399, -0.03369793,  0.02716292,  0.00702064, -0.02707003, -0.0301104 , -0.02627221]
19, -0.9871906815492248, [2.43757428e-07, 3.33725636e-07, 3.93493189e-07, 5.29921024e-07, 4.46554558e-07, 4.97030214e-07, 4.01083440e-07, 5.54073740e-07, 5.23062529e-07, 5.21753985e-07], [-0.00512817, -0.04193134, -0.02165655, -0.01401219,  0.04250783,  0.03083487, -0.01830791, -0.00345188, -0.01134317, -0.01569133]
20, -0.9872345407436594, [2.43633895e-07, 3.31084304e-07, 3.91803043e-07, 5.29742179e-07, 4.45683299e-07, 4.96565742e-07, 4.00672990e-07, 5.52166642e-07, 5.22510559e-07, 5.21952144e-07], [ 0.03464632, -0.03324022,  0.0052837 , -0.00812609,  0.03716363,  0.03781192,  0.01093434,  0.01854088, -0.0120987 ,  0.00861682]
