("port 1","TE",1,"port 1",1,"modulation")
(1,1)
0.00221
(10000,3)
2.000000e+14	4.006684e-02	7.694513e-01
1.999987e+14	3.977618e-02	7.639902e-01
1.999973e+14	3.948418e-02	7.585299e-01
1.999960e+14	3.919087e-02	7.530704e-01
1.999947e+14	3.889624e-02	7.476118e-01
1.999933e+14	3.860030e-02	7.421539e-01
1.999920e+14	3.830307e-02	7.366970e-01
1.999907e+14	3.800455e-02	7.312410e-01
1.999893e+14	3.770475e-02	7.257859e-01
1.999880e+14	3.740368e-02	7.203318e-01
1.999867e+14	3.710135e-02	7.148787e-01
1.999853e+14	3.679776e-02	7.094266e-01
1.999840e+14	3.649292e-02	7.039756e-01
1.999827e+14	3.618685e-02	6.985256e-01
1.999813e+14	3.587955e-02	6.930768e-01
1.999800e+14	3.557103e-02	6.876292e-01
1.999787e+14	3.526130e-02	6.821827e-01
1.999773e+14	3.495037e-02	6.767375e-01
1.999760e+14	3.463824e-02	6.712936e-01
1.999747e+14	3.432493e-02	6.658510e-01
1.999733e+14	3.401045e-02	6.604098e-01
1.999720e+14	3.369480e-02	6.549700e-01
1.999707e+14	3.337799e-02	6.495317e-01
1.999693e+14	3.306003e-02	6.440949e-01
1.999680e+14	3.274093e-02	6.386596e-01
1.999667e+14	3.242071e-02	6.332260e-01
1.999653e+14	3.209936e-02	6.277941e-01
1.999640e+14	3.177690e-02	6.223639e-01
1.999627e+14	3.145334e-02	6.169355e-01
1.999613e+14	3.112869e-02	6.115089e-01
1.999600e+14	3.080295e-02	6.060844e-01
1.999587e+14	3.047614e-02	6.006618e-01
1.999573e+14	3.014826e-02	5.952413e-01
1.999560e+14	2.981933e-02	5.898230e-01
1.999547e+14	2.948935e-02	5.844069e-01
1.999533e+14	2.915834e-02	5.789931e-01
1.999520e+14	2.882630e-02	5.735818e-01
1.999507e+14	2.849324e-02	5.681730e-01
1.999493e+14	2.815918e-02	5.627668e-01
1.999480e+14	2.782411e-02	5.573633e-01
1.999467e+14	2.748807e-02	5.519627e-01
1.999453e+14	2.715104e-02	5.465650e-01
1.999440e+14	2.681304e-02	5.411704e-01
1.999427e+14	2.647409e-02	5.357791e-01
1.999413e+14	2.613418e-02	5.303910e-01
1.999400e+14	2.579334e-02	5.250065e-01
1.999387e+14	2.545157e-02	5.196256e-01
1.999373e+14	2.510888e-02	5.142485e-01
1.999360e+14	2.476529e-02	5.088754e-01
1.999347e+14	2.442079e-02	5.035064e-01
1.999333e+14	2.407541e-02	4.981418e-01
1.999320e+14	2.372914e-02	4.927818e-01
1.999307e+14	2.338201e-02	4.874265e-01
1.999294e+14	2.303402e-02	4.820763e-01
1.999280e+14	2.268518e-02	4.767313e-01
1.999267e+14	2.233551e-02	4.713918e-01
1.999254e+14	2.198501e-02	4.660582e-01
1.999240e+14	2.163369e-02	4.607306e-01
1.999227e+14	2.128156e-02	4.554095e-01
1.999214e+14	2.092864e-02	4.500951e-01
1.999200e+14	2.057494e-02	4.447879e-01
1.999187e+14	2.022045e-02	4.394882e-01
1.999174e+14	1.986521e-02	4.341964e-01
1.999160e+14	1.950920e-02	4.289131e-01
1.999147e+14	1.915246e-02	4.236386e-01
1.999134e+14	1.879498e-02	4.183736e-01
1.999120e+14	1.843678e-02	4.131186e-01
1.999107e+14	1.807787e-02	4.078743e-01
1.999094e+14	1.771825e-02	4.026412e-01
1.999080e+14	1.735795e-02	3.974202e-01
1.999067e+14	1.699696e-02	3.922120e-01
1.999054e+14	1.663531e-02	3.870175e-01
1.999040e+14	1.627300e-02	3.818376e-01
1.999027e+14	1.591004e-02	3.766734e-01
1.999014e+14	1.554645e-02	3.715260e-01
1.999000e+14	1.518223e-02	3.663966e-01
1.998987e+14	1.481740e-02	3.612866e-01
1.998974e+14	1.445196e-02	3.561976e-01
1.998960e+14	1.408593e-02	3.511312e-01
1.998947e+14	1.371932e-02	3.460892e-01
1.998934e+14	1.335214e-02	3.410738e-01
1.998920e+14	1.298440e-02	3.360871e-01
1.998907e+14	1.261611e-02	3.311318e-01
1.998894e+14	1.224729e-02	3.262109e-01
1.998881e+14	1.187795e-02	3.213274e-01
1.998867e+14	1.150809e-02	3.164852e-01
1.998854e+14	1.113772e-02	3.116884e-01
1.998841e+14	1.076687e-02	3.069417e-01
1.998827e+14	1.039554e-02	3.022506e-01
1.998814e+14	1.002375e-02	2.976214e-01
1.998801e+14	9.651495e-03	2.930614e-01
1.998787e+14	9.278802e-03	2.885789e-01
1.998774e+14	8.905680e-03	2.841838e-01
1.998761e+14	8.532140e-03	2.798878e-01
1.998747e+14	8.158196e-03	2.757045e-01
1.998734e+14	7.783861e-03	2.716504e-01
1.998721e+14	7.409149e-03	2.677452e-01
1.998707e+14	7.034074e-03	2.640130e-01
1.998694e+14	6.658651e-03	2.604833e-01
1.998681e+14	6.282895e-03	2.571924e-01
1.998667e+14	5.906824e-03	2.541865e-01
1.998654e+14	5.530456e-03	2.515238e-01
1.998641e+14	5.153812e-03	2.492801e-01
1.998627e+14	4.776916e-03	2.475549e-01
1.998614e+14	4.399795e-03	2.464820e-01
1.998601e+14	4.022483e-03	2.462455e-01
1.998588e+14	3.645025e-03	2.471057e-01
1.998574e+14	3.267479e-03	2.494437e-01
1.998561e+14	2.889928e-03	2.538391e-01
1.998548e+14	2.512498e-03	2.612197e-01
